pop_no	population	stat_area	CU	year	escapement	er_E	er_2	er_3	total_runE	total_run2	total_run3	age_3	age_4	age_5	rec_E	rec_2	rec_3	RS_E	RS_2	RS_3
37	exstew	4	lower_skeena	2011	1200	0.429	NA	NA	2102	NA	NA	0.571	0.426	0.003	3382	NA	NA	2.818699665	NA	NA
37	exstew	4	lower_skeena	2012	2500	0.335	NA	NA	3759	NA	NA	0.571	0.426	0.003	3776	NA	NA	1.510265494	NA	NA
37	exstew	4	lower_skeena	2013	3700	0.377	NA	NA	5939	NA	NA	0.571	0.426	0.003	6219	NA	NA	1.680848538	NA	NA
37	exstew	4	lower_skeena	2014	4000	0.244	NA	NA	5291	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
37	exstew	4	lower_skeena	2015	460	0.424	NA	NA	799	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
37	exstew	4	lower_skeena	2016	4500	0.42	NA	NA	7759	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
37	exstew	4	lower_skeena	2017	2350	0.44	NA	NA	4199	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
37	exstew	4	lower_skeena	2018	NA	0.422	NA	NA	NA	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
37	exstew	4	lower_skeena	2019	NA	0.391	NA	NA	NA	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
37	exstew	4	lower_skeena	2020	1950	0.179	NA	NA	2376	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
38	kadeen	4	lower_skeena	1980	750	0.74	NA	NA	2885	NA	NA	0.571	0.426	0.003	1816	NA	NA	2.421419649	NA	NA
38	kadeen	4	lower_skeena	1981	500	0.67	NA	NA	1515	NA	NA	0.571	0.426	0.003	1395	NA	NA	2.790761546	NA	NA
38	kadeen	4	lower_skeena	1982	75	0.58	NA	NA	179	NA	NA	0.571	0.426	0.003	479	NA	NA	6.388451765	NA	NA
38	kadeen	4	lower_skeena	1983	300	0.81	NA	NA	1579	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
38	kadeen	4	lower_skeena	1984	600	0.72	NA	NA	2143	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
38	kadeen	4	lower_skeena	1985	100	0.75	NA	NA	400	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
38	kadeen	4	lower_skeena	1986	100	0.83	NA	NA	588	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
38	kadeen	4	lower_skeena	1987	NA	0.64	NA	NA	NA	NA	NA	0.571	0.426	0.003	362	NA	NA	NA	NA	NA
38	kadeen	4	lower_skeena	1988	NA	0.63	NA	NA	NA	NA	NA	0.571	0.426	0.003	720	NA	NA	NA	NA	NA
38	kadeen	4	lower_skeena	1989	NA	0.615	NA	NA	NA	NA	NA	0.571	0.426	0.003	709	NA	NA	NA	NA	NA
38	kadeen	4	lower_skeena	1990	100	0.697	NA	NA	330	NA	NA	0.571	0.426	0.003	259	NA	NA	2.589158692	NA	NA
38	kadeen	4	lower_skeena	1991	150	0.624	NA	NA	399	NA	NA	0.571	0.426	0.003	401	NA	NA	2.674809648	NA	NA
38	kadeen	4	lower_skeena	1992	400	0.653	NA	NA	1153	NA	NA	0.571	0.426	0.003	274	NA	NA	0.685664802	NA	NA
38	kadeen	4	lower_skeena	1993	50	0.567	NA	NA	115	NA	NA	0.571	0.426	0.003	170	NA	NA	3.403811088	NA	NA
38	kadeen	4	lower_skeena	1994	150	0.667	NA	NA	450	NA	NA	0.571	0.426	0.003	290	NA	NA	1.932733192	NA	NA
38	kadeen	4	lower_skeena	1995	200	0.406	NA	NA	337	NA	NA	0.571	0.426	0.003	629	NA	NA	3.1462977	NA	NA
38	kadeen	4	lower_skeena	1996	50	0.739	NA	NA	192	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
38	kadeen	4	lower_skeena	1997	65	0.534	NA	NA	139	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
38	kadeen	4	lower_skeena	1998	400	0.18	NA	NA	488	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
38	kadeen	4	lower_skeena	1999	650	0.21	NA	NA	823	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
38	kadeen	4	lower_skeena	2000	NA	0.379	NA	NA	NA	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
38	kadeen	4	lower_skeena	2001	NA	0.298	NA	NA	NA	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
38	kadeen	4	lower_skeena	2002	NA	0.273	NA	NA	NA	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
38	kadeen	4	lower_skeena	2003	NA	0.277	NA	NA	NA	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
38	kadeen	4	lower_skeena	2004	300	0.418	NA	NA	515	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
38	kadeen	4	lower_skeena	2005	NA	0.281	NA	NA	NA	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
38	kadeen	4	lower_skeena	2006	NA	0.27	NA	NA	NA	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
38	kadeen	4	lower_skeena	2007	150	0.458	NA	NA	277	NA	NA	0.571	0.426	0.003	972	NA	NA	6.479988052	NA	NA
38	kadeen	4	lower_skeena	2008	NA	0.396	NA	NA	NA	NA	NA	0.571	0.426	0.003	539	NA	NA	NA	NA	NA
38	kadeen	4	lower_skeena	2009	NA	0.386	NA	NA	NA	NA	NA	0.571	0.426	0.003	572	NA	NA	NA	NA	NA
38	kadeen	4	lower_skeena	2010	750	0.334	NA	NA	1126	NA	NA	0.571	0.426	0.003	1434	NA	NA	1.912093012	NA	NA
38	kadeen	4	lower_skeena	2011	440	0.429	NA	NA	771	NA	NA	0.571	0.426	0.003	1394	NA	NA	3.168126363	NA	NA
38	kadeen	4	lower_skeena	2012	150	0.335	NA	NA	226	NA	NA	0.571	0.426	0.003	700	NA	NA	4.664735744	NA	NA
38	kadeen	4	lower_skeena	2013	640	0.377	NA	NA	1027	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
38	kadeen	4	lower_skeena	2014	1500	0.244	NA	NA	1984	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
38	kadeen	4	lower_skeena	2015	350	0.424	NA	NA	608	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
38	kadeen	4	lower_skeena	2016	480	0.42	NA	NA	828	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
38	kadeen	4	lower_skeena	2017	NA	0.44	NA	NA	NA	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
38	kadeen	4	lower_skeena	2018	NA	0.422	NA	NA	NA	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
38	kadeen	4	lower_skeena	2019	NA	0.391	NA	NA	NA	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
38	kadeen	4	lower_skeena	2020	NA	0.179	NA	NA	NA	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
39	zymagotitz	4	lower_skeena	1980	200	0.74	NA	NA	769	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
39	zymagotitz	4	lower_skeena	1981	400	0.67	NA	NA	1212	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
39	zymagotitz	4	lower_skeena	1982	200	0.58	NA	NA	476	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
39	zymagotitz	4	lower_skeena	1983	500	0.81	NA	NA	2632	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
39	zymagotitz	4	lower_skeena	1984	800	0.72	NA	NA	2857	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
39	zymagotitz	4	lower_skeena	1985	NA	0.75	NA	NA	NA	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
39	zymagotitz	4	lower_skeena	1986	NA	0.83	NA	NA	NA	NA	NA	0.571	0.426	0.003	3599	NA	NA	NA	NA	NA
39	zymagotitz	4	lower_skeena	1987	NA	0.64	NA	NA	NA	NA	NA	0.571	0.426	0.003	3680	NA	NA	NA	NA	NA
39	zymagotitz	4	lower_skeena	1988	NA	0.63	NA	NA	NA	NA	NA	0.571	0.426	0.003	1753	NA	NA	NA	NA	NA
39	zymagotitz	4	lower_skeena	1989	1000	0.615	NA	NA	2597	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
39	zymagotitz	4	lower_skeena	1990	1500	0.697	NA	NA	4950	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
39	zymagotitz	4	lower_skeena	1991	750	0.624	NA	NA	1995	NA	NA	0.571	0.426	0.003	3792	NA	NA	5.056097655	NA	NA
39	zymagotitz	4	lower_skeena	1992	500	0.653	NA	NA	1441	NA	NA	0.571	0.426	0.003	1216	NA	NA	2.432419527	NA	NA
39	zymagotitz	4	lower_skeena	1993	NA	0.567	NA	NA	NA	NA	NA	0.571	0.426	0.003	1078	NA	NA	NA	NA	NA
39	zymagotitz	4	lower_skeena	1994	2000	0.667	NA	NA	6006	NA	NA	0.571	0.426	0.003	544	NA	NA	0.27206759	NA	NA
39	zymagotitz	4	lower_skeena	1995	500	0.406	NA	NA	842	NA	NA	0.571	0.426	0.003	1422	NA	NA	2.84356879	NA	NA
39	zymagotitz	4	lower_skeena	1996	450	0.739	NA	NA	1724	NA	NA	0.571	0.426	0.003	1363	NA	NA	3.029474591	NA	NA
39	zymagotitz	4	lower_skeena	1997	100	0.534	NA	NA	215	NA	NA	0.571	0.426	0.003	460	NA	NA	4.602787224	NA	NA
39	zymagotitz	4	lower_skeena	1998	800	0.18	NA	NA	976	NA	NA	0.571	0.426	0.003	596	NA	NA	0.744784223	NA	NA
39	zymagotitz	4	lower_skeena	1999	1600	0.21	NA	NA	2025	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
39	zymagotitz	4	lower_skeena	2000	300	0.379	NA	NA	483	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
39	zymagotitz	4	lower_skeena	2001	300	0.298	NA	NA	427	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
39	zymagotitz	4	lower_skeena	2002	600	0.273	NA	NA	825	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
39	zymagotitz	4	lower_skeena	2003	NA	0.277	NA	NA	NA	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
39	zymagotitz	4	lower_skeena	2004	NA	0.418	NA	NA	NA	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
39	zymagotitz	4	lower_skeena	2005	NA	0.281	NA	NA	NA	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
39	zymagotitz	4	lower_skeena	2006	NA	0.27	NA	NA	NA	NA	NA	0.571	0.426	0.003	1466	NA	NA	NA	NA	NA
39	zymagotitz	4	lower_skeena	2007	500	0.458	NA	NA	923	NA	NA	0.571	0.426	0.003	608	NA	NA	1.215101783	NA	NA
39	zymagotitz	4	lower_skeena	2008	NA	0.396	NA	NA	NA	NA	NA	0.571	0.426	0.003	863	NA	NA	NA	NA	NA
39	zymagotitz	4	lower_skeena	2009	1300	0.386	NA	NA	2117	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
39	zymagotitz	4	lower_skeena	2010	400	0.334	NA	NA	601	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
39	zymagotitz	4	lower_skeena	2011	350	0.429	NA	NA	613	NA	NA	0.571	0.426	0.003	651	NA	NA	1.859529192	NA	NA
39	zymagotitz	4	lower_skeena	2012	800	0.335	NA	NA	1203	NA	NA	0.571	0.426	0.003	749	NA	NA	0.936617913	NA	NA
39	zymagotitz	4	lower_skeena	2013	NA	0.377	NA	NA	NA	NA	NA	0.571	0.426	0.003	1193	NA	NA	NA	NA	NA
39	zymagotitz	4	lower_skeena	2014	700	0.244	NA	NA	926	NA	NA	0.571	0.426	0.003	1196	NA	NA	1.708587196	NA	NA
39	zymagotitz	4	lower_skeena	2015	160	0.424	NA	NA	278	NA	NA	0.571	0.426	0.003	1153	NA	NA	7.208850847	NA	NA
39	zymagotitz	4	lower_skeena	2016	800	0.42	NA	NA	1379	NA	NA	0.571	0.426	0.003	568	NA	NA	0.709980089	NA	NA
39	zymagotitz	4	lower_skeena	2017	527	0.44	NA	NA	942	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
39	zymagotitz	4	lower_skeena	2018	890	0.422	NA	NA	1540	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
39	zymagotitz	4	lower_skeena	2019	390	0.391	NA	NA	640	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
39	zymagotitz	4	lower_skeena	2020	390	0.179	NA	NA	475	NA	NA	0.571	0.426	0.003	NA	NA	NA	NA	NA	NA
40	babine_fence	4	middle_skeena	1980	5046	0.74	NA	NA	19408	NA	NA	0.752	0.246	0.002	16330	NA	NA	3.236321442	NA	NA
40	babine_fence	4	middle_skeena	1981	2486	0.67	NA	NA	7533	NA	NA	0.752	0.246	0.002	10845	NA	NA	4.362267191	NA	NA
40	babine_fence	4	middle_skeena	1982	2673	0.58	NA	NA	6364	NA	NA	0.752	0.246	0.002	11723	NA	NA	4.385732918	NA	NA
40	babine_fence	4	middle_skeena	1983	3402	0.81	NA	NA	17905	NA	NA	0.752	0.246	0.002	17696	NA	NA	5.201656903	NA	NA
40	babine_fence	4	middle_skeena	1984	3241	0.72	NA	NA	11575	NA	NA	0.752	0.246	0.002	6560	NA	NA	2.024033112	NA	NA
40	babine_fence	4	middle_skeena	1985	2129	0.75	NA	NA	8516	NA	NA	0.752	0.246	0.002	9948	NA	NA	4.672738811	NA	NA
40	babine_fence	4	middle_skeena	1986	3671	0.83	NA	NA	21594	NA	NA	0.752	0.246	0.002	16769	NA	NA	4.568013425	NA	NA
40	babine_fence	4	middle_skeena	1987	2101	0.64	NA	NA	5836	NA	NA	0.752	0.246	0.002	24362	NA	NA	11.59533705	NA	NA
40	babine_fence	4	middle_skeena	1988	3225	0.63	NA	NA	8716	NA	NA	0.752	0.246	0.002	15306	NA	NA	4.746094408	NA	NA
40	babine_fence	4	middle_skeena	1989	5228	0.615	NA	NA	13579	NA	NA	0.752	0.246	0.002	7332	NA	NA	1.402479782	NA	NA
40	babine_fence	4	middle_skeena	1990	8038	0.697	NA	NA	26528	NA	NA	0.752	0.246	0.002	8481	NA	NA	1.055052009	NA	NA
40	babine_fence	4	middle_skeena	1991	6720	0.624	NA	NA	17872	NA	NA	0.752	0.246	0.002	11640	NA	NA	1.732166725	NA	NA
40	babine_fence	4	middle_skeena	1992	2610	0.653	NA	NA	7522	NA	NA	0.752	0.246	0.002	6299	NA	NA	2.413459347	NA	NA
40	babine_fence	4	middle_skeena	1993	2899	0.567	NA	NA	6695	NA	NA	0.752	0.246	0.002	9331	NA	NA	3.218821341	NA	NA
40	babine_fence	4	middle_skeena	1994	4656	0.667	NA	NA	13982	NA	NA	0.752	0.246	0.002	2404	NA	NA	0.516411514	NA	NA
40	babine_fence	4	middle_skeena	1995	2653	0.406	NA	NA	4466	NA	NA	0.752	0.246	0.002	8829	NA	NA	3.327885713	NA	NA
40	babine_fence	4	middle_skeena	1996	3120	0.739	NA	NA	11954	NA	NA	0.752	0.246	0.002	15190	NA	NA	4.868509833	NA	NA
40	babine_fence	4	middle_skeena	1997	621	0.534	NA	NA	1333	NA	NA	0.752	0.246	0.002	10316	NA	NA	16.61127945	NA	NA
40	babine_fence	4	middle_skeena	1998	4547	0.18	NA	NA	5545	NA	NA	0.752	0.246	0.002	27412	NA	NA	6.028597198	NA	NA
40	babine_fence	4	middle_skeena	1999	14954	0.21	NA	NA	18929	NA	NA	0.752	0.246	0.002	15624	NA	NA	1.044808318	NA	NA
40	babine_fence	4	middle_skeena	2000	2239	0.379	NA	NA	3605	NA	NA	0.752	0.246	0.002	12097	NA	NA	5.402963221	NA	NA
40	babine_fence	4	middle_skeena	2001	21625	0.298	NA	NA	30805	NA	NA	0.752	0.246	0.002	20107	NA	NA	0.929806868	NA	NA
40	babine_fence	4	middle_skeena	2002	12478	0.273	NA	NA	17164	NA	NA	0.752	0.246	0.002	31232	NA	NA	2.502930125	NA	NA
40	babine_fence	4	middle_skeena	2003	7888	0.277	NA	NA	10910	NA	NA	0.752	0.246	0.002	20544	NA	NA	2.604463385	NA	NA
40	babine_fence	4	middle_skeena	2004	9047	0.418	NA	NA	15545	NA	NA	0.752	0.246	0.002	17023	NA	NA	1.881655602	NA	NA
40	babine_fence	4	middle_skeena	2005	24486	0.281	NA	NA	34056	NA	NA	0.752	0.246	0.002	28472	NA	NA	1.162800558	NA	NA
40	babine_fence	4	middle_skeena	2006	16595	0.27	NA	NA	22733	NA	NA	0.752	0.246	0.002	28958	NA	NA	1.744953393	NA	NA
40	babine_fence	4	middle_skeena	2007	7473	0.458	NA	NA	13788	NA	NA	0.752	0.246	0.002	16382	NA	NA	2.192218598	NA	NA
40	babine_fence	4	middle_skeena	2008	16180	0.396	NA	NA	26788	NA	NA	0.752	0.246	0.002	21374	NA	NA	1.320987378	NA	NA
40	babine_fence	4	middle_skeena	2009	20723	0.386	NA	NA	33751	NA	NA	0.752	0.246	0.002	24119	NA	NA	1.163896115	NA	NA
40	babine_fence	4	middle_skeena	2010	9546	0.334	NA	NA	14333	NA	NA	0.752	0.246	0.002	41623	NA	NA	4.360239625	NA	NA
40	babine_fence	4	middle_skeena	2011	12933	0.429	NA	NA	22650	NA	NA	0.752	0.246	0.002	27522	NA	NA	2.128065944	NA	NA
40	babine_fence	4	middle_skeena	2012	11480	0.335	NA	NA	17263	NA	NA	0.752	0.246	0.002	15347	NA	NA	1.336825259	NA	NA
40	babine_fence	4	middle_skeena	2013	28068	0.377	NA	NA	45053	NA	NA	0.752	0.246	0.002	21581	NA	NA	0.768874827	NA	NA
40	babine_fence	4	middle_skeena	2014	23692	0.244	NA	NA	31339	NA	NA	0.752	0.246	0.002	37179	NA	NA	1.569262949	NA	NA
40	babine_fence	4	middle_skeena	2015	9192	0.424	NA	NA	15958	NA	NA	0.752	0.246	0.002	7894	NA	NA	0.858770695	NA	NA
40	babine_fence	4	middle_skeena	2016	7656	0.42	NA	NA	13200	NA	NA	0.752	0.246	0.002	11819	NA	NA	1.543701193	NA	NA
40	babine_fence	4	middle_skeena	2017	26514	0.44	NA	NA	47376	NA	NA	0.752	0.246	0.002	NA	NA	NA	NA	NA	NA
40	babine_fence	4	middle_skeena	2018	3558	0.422	NA	NA	6157	NA	NA	0.752	0.246	0.002	NA	NA	NA	NA	NA	NA
40	babine_fence	4	middle_skeena	2019	8051	0.391	NA	NA	13213	NA	NA	0.752	0.246	0.002	NA	NA	NA	NA	NA	NA
40	babine_fence	4	middle_skeena	2020	6277	0.179	NA	NA	7649	NA	NA	0.752	0.246	0.002	NA	NA	NA	NA	NA	NA
41	nangeese_kspx	4	middle_skeena	1980	400	0.74	NA	NA	1538	NA	NA	0.752	0.246	0.002	1523	NA	NA	3.806943218	NA	NA
41	nangeese_kspx	4	middle_skeena	1981	200	0.67	NA	NA	606	NA	NA	0.752	0.246	0.002	1050	NA	NA	5.251706757	NA	NA
41	nangeese_kspx	4	middle_skeena	1982	300	0.58	NA	NA	714	NA	NA	0.752	0.246	0.002	2970	NA	NA	9.899932581	NA	NA
41	nangeese_kspx	4	middle_skeena	1983	350	0.81	NA	NA	1842	NA	NA	0.752	0.246	0.002	3405	NA	NA	9.728894578	NA	NA
41	nangeese_kspx	4	middle_skeena	1984	150	0.72	NA	NA	536	NA	NA	0.752	0.246	0.002	1011	NA	NA	6.740432614	NA	NA
41	nangeese_kspx	4	middle_skeena	1985	650	0.75	NA	NA	2600	NA	NA	0.752	0.246	0.002	718	NA	NA	1.105026663	NA	NA
41	nangeese_kspx	4	middle_skeena	1986	700	0.83	NA	NA	4118	NA	NA	0.752	0.246	0.002	2090	NA	NA	2.985837909	NA	NA
41	nangeese_kspx	4	middle_skeena	1987	450	0.64	NA	NA	1250	NA	NA	0.752	0.246	0.002	NA	NA	NA	NA	NA	NA
41	nangeese_kspx	4	middle_skeena	1988	100	0.63	NA	NA	270	NA	NA	0.752	0.246	0.002	NA	NA	NA	NA	NA	NA
41	nangeese_kspx	4	middle_skeena	1989	800	0.615	NA	NA	2078	NA	NA	0.752	0.246	0.002	NA	NA	NA	NA	NA	NA
41	nangeese_kspx	4	middle_skeena	1990	650	0.697	NA	NA	2145	NA	NA	0.752	0.246	0.002	NA	NA	NA	NA	NA	NA
41	nangeese_kspx	4	middle_skeena	1991	NA	0.624	NA	NA	NA	NA	NA	0.752	0.246	0.002	NA	NA	NA	NA	NA	NA
41	nangeese_kspx	4	middle_skeena	1992	625	0.653	NA	NA	1801	NA	NA	0.752	0.246	0.002	NA	NA	NA	NA	NA	NA
41	nangeese_kspx	4	middle_skeena	1993	NA	0.567	NA	NA	NA	NA	NA	0.752	0.246	0.002	NA	NA	NA	NA	NA	NA
41	nangeese_kspx	4	middle_skeena	1994	NA	0.667	NA	NA	NA	NA	NA	0.752	0.246	0.002	NA	NA	NA	NA	NA	NA
41	nangeese_kspx	4	middle_skeena	1995	NA	0.406	NA	NA	NA	NA	NA	0.752	0.246	0.002	NA	NA	NA	NA	NA	NA
41	nangeese_kspx	4	middle_skeena	1996	NA	0.739	NA	NA	NA	NA	NA	0.752	0.246	0.002	NA	NA	NA	NA	NA	NA
41	nangeese_kspx	4	middle_skeena	1997	NA	0.534	NA	NA	NA	NA	NA	0.752	0.246	0.002	NA	NA	NA	NA	NA	NA
41	nangeese_kspx	4	middle_skeena	1998	NA	0.18	NA	NA	NA	NA	NA	0.752	0.246	0.002	NA	NA	NA	NA	NA	NA
41	nangeese_kspx	4	middle_skeena	1999	NA	0.21	NA	NA	NA	NA	NA	0.752	0.246	0.002	2899	NA	NA	NA	NA	NA
41	nangeese_kspx	4	middle_skeena	2000	NA	0.379	NA	NA	NA	NA	NA	0.752	0.246	0.002	3755	NA	NA	NA	NA	NA
41	nangeese_kspx	4	middle_skeena	2001	NA	0.298	NA	NA	NA	NA	NA	0.752	0.246	0.002	1923	NA	NA	NA	NA	NA
41	nangeese_kspx	4	middle_skeena	2002	1752	0.273	NA	NA	2410	NA	NA	0.752	0.246	0.002	2531	NA	NA	1.444880869	NA	NA
41	nangeese_kspx	4	middle_skeena	2003	3187	0.277	NA	NA	4408	NA	NA	0.752	0.246	0.002	2624	NA	NA	0.823392545	NA	NA
41	nangeese_kspx	4	middle_skeena	2004	1028	0.418	NA	NA	1766	NA	NA	0.752	0.246	0.002	1338	NA	NA	1.301755978	NA	NA
41	nangeese_kspx	4	middle_skeena	2005	1720	0.281	NA	NA	2392	NA	NA	0.752	0.246	0.002	1052	NA	NA	0.611401925	NA	NA
41	nangeese_kspx	4	middle_skeena	2006	2165	0.27	NA	NA	2966	NA	NA	0.752	0.246	0.002	2609	NA	NA	1.205129984	NA	NA
41	nangeese_kspx	4	middle_skeena	2007	865	0.458	NA	NA	1596	NA	NA	0.752	0.246	0.002	2195	NA	NA	2.53737651	NA	NA
41	nangeese_kspx	4	middle_skeena	2008	325	0.396	NA	NA	538	NA	NA	0.752	0.246	0.002	887	NA	NA	2.730045703	NA	NA
41	nangeese_kspx	4	middle_skeena	2009	1603	0.386	NA	NA	2611	NA	NA	0.752	0.246	0.002	1088	NA	NA	0.678478429	NA	NA
41	nangeese_kspx	4	middle_skeena	2010	1744	0.334	NA	NA	2619	NA	NA	0.752	0.246	0.002	1873	NA	NA	1.073992433	NA	NA
41	nangeese_kspx	4	middle_skeena	2011	519	0.429	NA	NA	909	NA	NA	0.752	0.246	0.002	1865	NA	NA	3.594138472	NA	NA
41	nangeese_kspx	4	middle_skeena	2012	540	0.335	NA	NA	812	NA	NA	0.752	0.246	0.002	2471	NA	NA	4.576773538	NA	NA
41	nangeese_kspx	4	middle_skeena	2013	1200	0.377	NA	NA	1926	NA	NA	0.752	0.246	0.002	2775	NA	NA	2.31222948	NA	NA
41	nangeese_kspx	4	middle_skeena	2014	1290	0.244	NA	NA	1706	NA	NA	0.752	0.246	0.002	2072	NA	NA	1.606287239	NA	NA
41	nangeese_kspx	4	middle_skeena	2015	1350	0.424	NA	NA	2344	NA	NA	0.752	0.246	0.002	653	NA	NA	0.483650992	NA	NA
41	nangeese_kspx	4	middle_skeena	2016	1660	0.42	NA	NA	2862	NA	NA	0.752	0.246	0.002	NA	NA	NA	NA	NA	NA
41	nangeese_kspx	4	middle_skeena	2017	1413	0.44	NA	NA	2525	NA	NA	0.752	0.246	0.002	NA	NA	NA	NA	NA	NA
41	nangeese_kspx	4	middle_skeena	2018	404	0.422	NA	NA	699	NA	NA	0.752	0.246	0.002	NA	NA	NA	NA	NA	NA
41	nangeese_kspx	4	middle_skeena	2019	315	0.391	NA	NA	517	NA	NA	0.752	0.246	0.002	NA	NA	NA	NA	NA	NA
41	nangeese_kspx	4	middle_skeena	2020	NA	0.179	NA	NA	NA	NA	NA	0.752	0.246	0.002	NA	NA	NA	NA	NA	NA
42	kitwanga	4	middle_skeena	1980	700	0.74	NA	NA	2692	NA	NA	0.752	0.246	0.002	4488	NA	NA	6.411578681	NA	NA
42	kitwanga	4	middle_skeena	1981	200	0.67	NA	NA	606	NA	NA	0.752	0.246	0.002	1919	NA	NA	9.595489313	NA	NA
42	kitwanga	4	middle_skeena	1982	475	0.58	NA	NA	1131	NA	NA	0.752	0.246	0.002	2356	NA	NA	4.96099702	NA	NA
42	kitwanga	4	middle_skeena	1983	1000	0.81	NA	NA	5263	NA	NA	0.752	0.246	0.002	5449	NA	NA	5.448527071	NA	NA
42	kitwanga	4	middle_skeena	1984	600	0.72	NA	NA	2143	NA	NA	0.752	0.246	0.002	NA	NA	NA	NA	NA	NA
42	kitwanga	4	middle_skeena	1985	300	0.75	NA	NA	1200	NA	NA	0.752	0.246	0.002	NA	NA	NA	NA	NA	NA
42	kitwanga	4	middle_skeena	1986	1000	0.83	NA	NA	5882	NA	NA	0.752	0.246	0.002	2909	NA	NA	2.908891281	NA	NA
42	kitwanga	4	middle_skeena	1987	1500	0.64	NA	NA	4167	NA	NA	0.752	0.246	0.002	6536	NA	NA	4.357151948	NA	NA
42	kitwanga	4	middle_skeena	1988	NA	0.63	NA	NA	NA	NA	NA	0.752	0.246	0.002	1284	NA	NA	NA	NA	NA
42	kitwanga	4	middle_skeena	1989	450	0.615	NA	NA	1169	NA	NA	0.752	0.246	0.002	NA	NA	NA	NA	NA	NA
42	kitwanga	4	middle_skeena	1990	2500	0.697	NA	NA	8251	NA	NA	0.752	0.246	0.002	NA	NA	NA	NA	NA	NA
42	kitwanga	4	middle_skeena	1991	500	0.624	NA	NA	1330	NA	NA	0.752	0.246	0.002	NA	NA	NA	NA	NA	NA
42	kitwanga	4	middle_skeena	1992	400	0.653	NA	NA	1153	NA	NA	0.752	0.246	0.002	NA	NA	NA	NA	NA	NA
42	kitwanga	4	middle_skeena	1993	NA	0.567	NA	NA	NA	NA	NA	0.752	0.246	0.002	NA	NA	NA	NA	NA	NA
42	kitwanga	4	middle_skeena	1994	NA	0.667	NA	NA	NA	NA	NA	0.752	0.246	0.002	NA	NA	NA	NA	NA	NA
