"region","species_name","cuid","cu_name_pse","year","spawners","recruits","kf_alpha","lnrs","ricker_resid","r_s"
"Central Coast","Lake sockeye","572","Koeye","2001","2000","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","572","Koeye","2002","4000","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","572","Koeye","2003","4000","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","572","Koeye","2004","4000","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","572","Koeye","2005","2000","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","572","Koeye","2006","4000","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","572","Koeye","2007","-989898","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","572","Koeye","2008","-989898","13031","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","572","Koeye","2009","3400","9718","-989898","-989898","-989898","2.85823529411765"
"Central Coast","Lake sockeye","572","Koeye","2010","-989898","10642","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","572","Koeye","2011","-989898","16007","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","572","Koeye","2012","17676","20392","-989898","-989898","-989898","1.15365467300294"
"Central Coast","Lake sockeye","572","Koeye","2013","7252","17326","-989898","-989898","-989898","2.38913403199117"
"Central Coast","Lake sockeye","572","Koeye","2014","9072","13765","-989898","-989898","-989898","1.51730599647266"
"Central Coast","Lake sockeye","572","Koeye","2015","13232","13565","-989898","-989898","-989898","1.02516626360339"
"Central Coast","Lake sockeye","572","Koeye","2016","17864","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","572","Koeye","2017","17448","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","572","Koeye","2018","11412","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","572","Koeye","2019","13786","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","1950","-989898","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","1951","-989898","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","1952","-989898","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","1953","-989898","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","1954","-989898","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","1955","-989898","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","1956","-989898","7899","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","1957","-989898","8337","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","1958","-989898","12626","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","1959","-989898","27901","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","1960","7000","9806","-989898","-989898","-989898","1.40085714285714"
"Central Coast","Lake sockeye","573","Kooryet","1961","7000","8258","-989898","-989898","-989898","1.17971428571429"
"Central Coast","Lake sockeye","573","Kooryet","1962","7000","8709","-989898","-989898","-989898","1.24414285714286"
"Central Coast","Lake sockeye","573","Kooryet","1963","30000","10508","-989898","-989898","-989898","0.350266666666667"
"Central Coast","Lake sockeye","573","Kooryet","1964","7000","15477","-989898","-989898","-989898","2.211"
"Central Coast","Lake sockeye","573","Kooryet","1965","7000","3986","-989898","-989898","-989898","0.569428571428571"
"Central Coast","Lake sockeye","573","Kooryet","1966","7000","1545","-989898","-989898","-989898","0.220714285714286"
"Central Coast","Lake sockeye","573","Kooryet","1967","7000","3164","-989898","-989898","-989898","0.452"
"Central Coast","Lake sockeye","573","Kooryet","1968","15000","2240","-989898","-989898","-989898","0.149333333333333"
"Central Coast","Lake sockeye","573","Kooryet","1969","3000","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","1970","800","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","1971","3000","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","1972","1500","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","1973","3000","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","1974","1500","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","1975","-989898","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","1976","-989898","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","1977","-989898","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","1978","1000","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","1979","-989898","1028","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","1980","1000","2005","-989898","-989898","-989898","2.005"
"Central Coast","Lake sockeye","573","Kooryet","1981","1400","5173","-989898","-989898","-989898","3.695"
"Central Coast","Lake sockeye","573","Kooryet","1982","-989898","2947","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","1983","1000","9934","-989898","-989898","-989898","9.934"
"Central Coast","Lake sockeye","573","Kooryet","1984","1000","11640","-989898","-989898","-989898","11.64"
"Central Coast","Lake sockeye","573","Kooryet","1985","5000","4294","-989898","-989898","-989898","0.8588"
"Central Coast","Lake sockeye","573","Kooryet","1986","1000","1797","-989898","-989898","-989898","1.797"
"Central Coast","Lake sockeye","573","Kooryet","1987","9000","8183","-989898","-989898","-989898","0.909222222222222"
"Central Coast","Lake sockeye","573","Kooryet","1988","9200","6881","-989898","-989898","-989898","0.747934782608696"
"Central Coast","Lake sockeye","573","Kooryet","1989","3600","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","1990","60","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","1991","7000","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","1992","5000","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","1993","1000","7119","-989898","-989898","-989898","7.119"
"Central Coast","Lake sockeye","573","Kooryet","1994","2400","3417","-989898","-989898","-989898","1.42375"
"Central Coast","Lake sockeye","573","Kooryet","1995","-989898","8974","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","1996","-989898","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","1997","5000","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","1998","1400","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","1999","8000","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","2000","6000","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","2001","8000","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","2002","-989898","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","2003","7000","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","2004","6000","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","2005","-989898","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","2006","10200","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","2007","3200","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","2008","-989898","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","2009","-989898","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","2010","-989898","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","2011","-989898","4147","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","2012","5600","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","2013","1420","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","2014","-989898","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","2015","4700","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","2016","1630","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","2017","3000","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","2018","740","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","573","Kooryet","2019","-989898","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","578","Lowe/Simpson/Weir","1950","-989898","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","578","Lowe/Simpson/Weir","1951","-989898","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","578","Lowe/Simpson/Weir","1952","-989898","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","578","Lowe/Simpson/Weir","1953","-989898","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","578","Lowe/Simpson/Weir","1954","-989898","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","578","Lowe/Simpson/Weir","1955","-989898","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","578","Lowe/Simpson/Weir","1956","-989898","5200","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","578","Lowe/Simpson/Weir","1957","-989898","15382","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","578","Lowe/Simpson/Weir","1958","-989898","13174","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","578","Lowe/Simpson/Weir","1959","-989898","28901","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","578","Lowe/Simpson/Weir","1960","2400","16010","-989898","-989898","-989898","6.67083333333333"
"Central Coast","Lake sockeye","578","Lowe/Simpson/Weir","1961","15000","28889","-989898","-989898","-989898","1.92593333333333"
"Central Coast","Lake sockeye","578","Lowe/Simpson/Weir","1962","7000","70020","-989898","-989898","-989898","10.0028571428571"
"Central Coast","Lake sockeye","578","Lowe/Simpson/Weir","1963","30000","15028","-989898","-989898","-989898","0.500933333333333"
"Central Coast","Lake sockeye","578","Lowe/Simpson/Weir","1964","12000","16268","-989898","-989898","-989898","1.35566666666667"
"Central Coast","Lake sockeye","578","Lowe/Simpson/Weir","1965","15000","8890","-989898","-989898","-989898","0.592666666666667"
"Central Coast","Lake sockeye","578","Lowe/Simpson/Weir","1966","70000","8331","-989898","-989898","-989898","0.119014285714286"
"Central Coast","Lake sockeye","578","Lowe/Simpson/Weir","1967","7000","9250","-989898","-989898","-989898","1.32142857142857"
"Central Coast","Lake sockeye","578","Lowe/Simpson/Weir","1968","15000","13109","-989898","-989898","-989898","0.873933333333333"
"Central Coast","Lake sockeye","578","Lowe/Simpson/Weir","1969","7000","15175","-989898","-989898","-989898","2.16785714285714"
"Central Coast","Lake sockeye","578","Lowe/Simpson/Weir","1970","7000","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","578","Lowe/Simpson/Weir","1971","7000","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","578","Lowe/Simpson/Weir","1972","11000","-989898","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","578","Lowe/Simpson/Weir","1973","11000","6910","-989898","-989898","-989898","0.628181818181818"
"Central Coast","Lake sockeye","578","Lowe/Simpson/Weir","1974","18000","6556","-989898","-989898","-989898","0.364222222222222"
"Central Coast","Lake sockeye","578","Lowe/Simpson/Weir","1975","70000","3125","-989898","-989898","-989898","0.0446428571428571"
"Central Coast","Lake sockeye","578","Lowe/Simpson/Weir","1976","-989898","4353","-989898","-989898","-989898","-989898"
"Central Coast","Lake sockeye","578","Lowe/Simpson/Weir","1977","6000","2968","-989898","-989898","-989898","0.494666666666667"
"Central Coast","Lake sockeye","578","Lowe/Simpson/Weir","1978","6000","4918","-989898","-989898","-989898","0.819666666666667"
"Central Coast","Lake sockeye","578","Lowe/Simpson/Weir","1979","2000","6633","-989898","-989898","-989898","3.3165"
"Central Coast","Lake sockeye","578","Lowe/Simpson/Weir","1980","4000","9967","-989898","-989898","-989898","2.49175"
"Central Coast","Lake sockeye","578","Lowe/Simpson/Weir","1981","2000","17570","-989898","-989898","-989898","8.785"
"Central Coast","Lake sockeye","578","Lowe/Simpson/Weir","1982","4000","8835","-989898","-989898","-989898","2.20875"
