"region","species_name","species_qualified","cuid","cu_name_pse","year","spawners","recruits","r_s"
"Haida Gwaii","Chum","CM",804,"Skidegate",1962,"48311","158652","3.283972594233197"
"Haida Gwaii","Chum","CM",804,"Skidegate",1963,"66778","262244","3.927101740094043"
"Haida Gwaii","Chum","CM",804,"Skidegate",1964,"285842","461517","1.6145877792626695"
"Haida Gwaii","Chum","CM",804,"Skidegate",1965,"152822","110931","0.7258837078431116"
"Haida Gwaii","Chum","CM",804,"Skidegate",1966,"116060","100508","0.8660003446493193"
"Haida Gwaii","Chum","CM",804,"Skidegate",1967,"97105","169171","1.7421451006642295"
"Haida Gwaii","Chum","CM",804,"Skidegate",1968,"248744","187757","0.7548202167690476"
"Haida Gwaii","Chum","CM",804,"Skidegate",1969,"72576","203801","2.808104607583774"
"Haida Gwaii","Chum","CM",804,"Skidegate",1970,"39810","133927","3.3641547349912084"
"Haida Gwaii","Chum","CM",804,"Skidegate",1971,"86368","44284","0.5127361985920711"
"Haida Gwaii","Chum","CM",804,"Skidegate",1972,"85288","112114","1.3145342838382892"
"Haida Gwaii","Chum","CM",804,"Skidegate",1973,"91874","266399","2.899612512789255"
"Haida Gwaii","Chum","CM",804,"Skidegate",1974,"98397","205727","2.090785288169355"
"Haida Gwaii","Chum","CM",804,"Skidegate",1975,"27250","78534","2.881981651376147"
"Haida Gwaii","Chum","CM",804,"Skidegate",1976,"61106","156244","2.5569338526494945"
"Haida Gwaii","Chum","CM",804,"Skidegate",1977,"169046","151411","0.8956792825621428"
"Haida Gwaii","Chum","CM",804,"Skidegate",1978,"180003","172460","0.9580951428587301"
"Haida Gwaii","Chum","CM",804,"Skidegate",1979,"43987","121149","2.754200104576352"
"Haida Gwaii","Chum","CM",804,"Skidegate",1980,"111092","286111","2.5754419760198752"
"Haida Gwaii","Chum","CM",804,"Skidegate",1981,"122436","435324","3.555522885425855"
"Haida Gwaii","Chum","CM",804,"Skidegate",1982,"177992","263212","1.4787855633961078"
"Haida Gwaii","Chum","CM",804,"Skidegate",1983,"82099","230334","2.8055640141780045"
"Haida Gwaii","Chum","CM",804,"Skidegate",1984,"161640","213727","1.3222407819846573"
"Haida Gwaii","Chum","CM",804,"Skidegate",1985,"211323","196066","0.9278024635273965"
"Haida Gwaii","Chum","CM",804,"Skidegate",1986,"163337","231559","1.4176763378781292"
"Haida Gwaii","Chum","CM",804,"Skidegate",1987,"163708","265932","1.6244288611430107"
"Haida Gwaii","Chum","CM",804,"Skidegate",1988,"110216","182523","1.6560481236844016"
"Haida Gwaii","Chum","CM",804,"Skidegate",1989,"144322","171806","1.190435276672995"
"Haida Gwaii","Chum","CM",804,"Skidegate",1990,"133368","109824","0.8234658988662947"
"Haida Gwaii","Chum","CM",804,"Skidegate",1991,"164602","124166","0.7543407735021446"
"Haida Gwaii","Chum","CM",804,"Skidegate",1992,"110067","176892","1.6071302025130147"
"Haida Gwaii","Chum","CM",804,"Skidegate",1993,"127922","150554","1.1769203108144026"
"Haida Gwaii","Chum","CM",804,"Skidegate",1994,"71773","233006","3.2464297159098825"
"Haida Gwaii","Chum","CM",804,"Skidegate",1995,"98203","216513","2.204749345743002"
"Haida Gwaii","Chum","CM",804,"Skidegate",1996,"144018","101206","0.7027316029940702"
"Haida Gwaii","Chum","CM",804,"Skidegate",1997,"104116","74604","0.7165469284259864"
"Haida Gwaii","Chum","CM",804,"Skidegate",1998,"189592","56990","0.30059285201907254"
"Haida Gwaii","Chum","CM",804,"Skidegate",1999,"193329","57823","0.29909118652659455"
"Haida Gwaii","Chum","CM",804,"Skidegate",2000,"75314","55582","0.7380035584353507"
"Haida Gwaii","Chum","CM",804,"Skidegate",2001,"77760","41408","0.5325102880658437"
"Haida Gwaii","Chum","CM",804,"Skidegate",2002,"53286","44026","0.8262207709342041"
"Haida Gwaii","Chum","CM",804,"Skidegate",2003,"56016","37537","0.6701121108254784"
"Haida Gwaii","Chum","CM",804,"Skidegate",2004,"59666","68361","1.145727885227768"
"Haida Gwaii","Chum","CM",804,"Skidegate",2005,"35016","71123","2.0311571852867263"
"Haida Gwaii","Chum","CM",804,"Skidegate",2006,"43901","48074","1.0950547823511994"
"Haida Gwaii","Chum","CM",804,"Skidegate",2007,"28892","62981","2.179876782500346"
"Haida Gwaii","Chum","CM",804,"Skidegate",2008,"67458","70343","1.0427673515372529"
"Haida Gwaii","Chum","CM",804,"Skidegate",2009,"78326","37818","0.48282817965937236"
"Haida Gwaii","Chum","CM",804,"Skidegate",2010,"39707","49274","1.2409398846550985"
"Haida Gwaii","Chum","CM",804,"Skidegate",2011,"60452","-989898","-989898"
"Haida Gwaii","Chum","CM",804,"Skidegate",2012,"79645","-989898","-989898"
"Haida Gwaii","Chum","CM",804,"Skidegate",2013,"36172","-989898","-989898"
"Haida Gwaii","Chum","CM",804,"Skidegate",2014,"30629","-989898","-989898"
"Haida Gwaii","Chum","CM",804,"Skidegate",2015,"73151","-989898","-989898"
"Haida Gwaii","Chum","CM",804,"Skidegate",2016,"30833","-989898","-989898"
"Haida Gwaii","Chum","CM",804,"Skidegate",2017,"59873","-989898","-989898"
"Haida Gwaii","Chum","CM",804,"Skidegate",2018,"106942","-989898","-989898"
"Haida Gwaii","Chum","CM",804,"Skidegate",2019,"83231","-989898","-989898"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1950,"-989898","-989898","-989898"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1951,"-989898","-989898","-989898"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1952,"-989898","-989898","-989898"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1953,"-989898","-989898","-989898"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1954,"127065","55360","0.43568252469208674"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1955,"44016","53649","1.2188522355507088"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1956,"51283","18539","0.3615038121794747"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1957,"42147","65742","1.5598263221581607"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1958,"46715","93227","1.995654500695708"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1959,"8524","123356","14.471609572970436"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1960,"47408","226302","4.773498143773203"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1961,"69105","455494","6.591332030967369"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1962,"86063","240608","2.7957194148472633"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1963,"144145","263357","1.8270283395192342"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1964,"363340","115771","0.3186299333957175"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1965,"186540","134304","0.7199742682534577"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1966,"217589","219297","1.0078496615178156"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1967,"91769","317866","3.4637622726628816"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1968,"92600","61011","0.6588660907127429"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1969,"155302","164332","1.0581447759848552"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1970,"277384","146650","0.5286894701929455"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1971,"32870","104677","3.1845756008518404"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1972,"120421","144070","1.196386012406474"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1973,"121893","84118","0.6900970523327836"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1974,"74007","82762","1.1182996203061872"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1975,"124574","101118","0.8117103087321592"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1976,"68516","88222","1.2876116527526418"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1977,"59795","87422","1.4620285977088385"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1978,"73499","101057","1.3749438767874393"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1979,"62411","86465","1.3854128278668825"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1980,"58550","94898","1.620802732707088"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1981,"74719","90659","1.2133326195479062"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1982,"64363","86832","1.3490980843030933"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1983,"63242","75108","1.187628474747794"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1984,"63641","86872","1.365031976241731"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1985,"61207","74640","1.2194683614619244"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1986,"47654","39507","0.8290384857514584"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1987,"64529","69993","1.0846751073160905"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1988,"59878","96657","1.6142322722869835"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1989,"25911","112764","4.35197406506889"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1990,"46773","62338","1.3327774570799393"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1991,"73324","55517","0.7571463640827014"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1992,"97998","47123","0.4808567521786159"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1993,"51640","48071","0.9308869093725793"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1994,"44531","58235","1.3077406750353686"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1995,"39590","91819","2.3192472846678456"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1996,"34939","84091","2.4067946993331235"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1997,"40777","51838","1.2712558550163082"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1998,"88223","128643","1.458157169899006"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",1999,"89436","112969","1.2631267051299253"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",2000,"38452","98344","2.5575782794132946"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",2001,"130686","149626","1.144927536231884"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",2002,"116651","141760","1.2152489048529374"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",2003,"84926","104608","1.23175470409533"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",2004,"66240","77392","1.1683574879227052"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",2005,"54962","56362","1.02547214439067"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",2006,"86221","106808","1.238770137205553"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",2007,"66829","118138","1.7677654910293434"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",2008,"39058","120921","3.0959342516257875"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",2009,"87736","39702","0.45251664083158566"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",2010,"84164","81477","0.9680742360153985"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",2011,"121308","94988","0.7830316219870083"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",2012,"28138","109438","3.889331153600114"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",2013,"65315","60279","0.922896731225599"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",2014,"75308","-989898","-989898"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",2015,"100261","-989898","-989898"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",2016,"49185","-989898","-989898"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",2017,"64752","-989898","-989898"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",2018,"25698","-989898","-989898"
"Haida Gwaii","Coho","CO",807,"East Haida Gwaii",2019,"32418","-989898","-989898"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1950,"-989898","-989898","-989898"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1951,"-989898","-989898","-989898"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1952,"-989898","-989898","-989898"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1953,"-989898","-989898","-989898"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1954,"98632","-989898","-989898"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1955,"98632","-989898","-989898"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1956,"-989898","-989898","-989898"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1957,"98632","-989898","-989898"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1958,"-989898","-989898","-989898"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1959,"-989898","-989898","-989898"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1960,"-989898","-989898","-989898"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1961,"-989898","124832","-989898"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1962,"-989898","79719","-989898"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1963,"-989898","133427","-989898"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1964,"98632","100216","1.0160596966501745"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1965,"55830","89683","1.606358588572452"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1966,"104680","64289","0.6141478792510509"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1967,"81589","31572","0.3869639289610119"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1968,"70325","15276","0.21722004976892997"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1969,"54893","48131","0.8768148944309839"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1970,"26832","9740","0.3629994036970781"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1971,"6708","7232","1.0781156827668457"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1972,"39556","-989898","-989898"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1973,"8050","-989898","-989898"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1974,"5185","35692","6.883702989392479"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1975,"8296","26532","3.1981677917068465"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1976,"-989898","38926","-989898"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1977,"28348","14507","0.5117468604487089"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1978,"16938","33329","1.9677057503837525"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1979,"30665","9655","0.314854068155878"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1980,"7424","14615","1.968615301724138"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1981,"26976","20821","0.7718342230130486"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1982,"6796","21692","3.1918775750441437"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1983,"8887","69667","7.839203330707775"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1984,"15265","51036","3.3433344251555845"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1985,"8992","45830","5.096752669039146"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1986,"47574","14923","0.3136797410350191"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1987,"37526","14783","0.3939402014603208"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1988,"37641","19948","0.5299540394782285"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1989,"11188","26351","2.3552913836253127"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1990,"9933","38808","3.9069767441860463"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1991,"15161","24045","1.5859771782863927"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1992,"19343","13228","0.6838649640696893"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1993,"33458","30278","0.904955466555084"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1994,"20598","11166","0.5420914651907952"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1995,"8260","29746","3.601210653753027"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1996,"25198","23752","0.9426144932137471"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1997,"6086","37711","6.196352283930332"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1998,"29694","59029","1.9879100154913452"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",1999,"21434","44950","2.097135392367267"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",2000,"33772","-989898","-989898"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",2001,"61231","-989898","-989898"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",2002,"45871","-989898","-989898"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",2003,"38686","-989898","-989898"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",2004,"-989898","-989898","-989898"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",2005,"20908","34374","1.6440596900707862"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",2006,"-989898","-989898","-989898"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",2007,"-989898","-989898","-989898"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",2008,"16729","-989898","-989898"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",2009,"99329","-989898","-989898"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",2010,"-989898","-989898","-989898"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",2011,"-989898","-989898","-989898"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",2012,"-989898","-989898","-989898"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",2013,"-989898","-989898","-989898"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",2014,"-989898","-989898","-989898"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",2015,"25098","-989898","-989898"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",2016,"-989898","-989898","-989898"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",2017,"22375","-989898","-989898"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",2018,"20073","-989898","-989898"
"Haida Gwaii","Coho","CO",808,"West Haida Gwaii",2019,"11381","-989898","-989898"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1950,"-989898","-989898","-989898"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1951,"-989898","-989898","-989898"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1952,"-989898","-989898","-989898"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1953,"-989898","-989898","-989898"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1954,"213048","275762","1.2943655889752543"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1955,"213048","250951","1.1779082648041757"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1956,"213048","135712","0.6370019901618414"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1957,"213048","471873","2.2148670722090795"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1958,"213048","965354","4.5311572978859225"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1959,"71016","140139","1.973344035147009"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1960,"284064","211136","0.7432691224512786"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1961,"852192","605221","0.7101932428372949"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1962,"106524","208428","1.956629491945477"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1963,"106524","292068","2.7418046637377493"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1964,"497112","322531","0.6488095238095238"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1965,"156235","140768","0.9010016961628317"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1966,"213048","147356","0.6916563403552252"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1967,"284064","216102","0.7607510983440351"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1968,"106524","185109","1.737721076940408"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1969,"106524","259194","2.4331981525290076"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1970,"170438","-989898","-989898"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1971,"127829","-989898","-989898"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1972,"213048","181650","0.8526247606173257"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1973,"44030","202387","4.596570520099932"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1974,"-989898","123481","-989898"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1975,"142032","279065","1.964803706207052"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1976,"177540","155849","0.8778247155570575"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1977,"71016","119713","1.685718711276332"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1978,"213048","97908","0.4595584093725358"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1979,"113626","94022","0.8274690651787443"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1980,"85219","93291","1.0947206608854834"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1981,"71016","84381","1.188197026022305"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1982,"71016","150780","2.123183507941872"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1983,"63914","63029","0.9861532684544857"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1984,"49711","56877","1.1441532055279515"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1985,"113626","106828","0.9401721436995054"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1986,"42610","100201","2.3515841351795355"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1987,"35508","16835","0.4741185085051256"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1988,"78118","29370","0.3759696868839448"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1989,"85219","43156","0.5064128891444396"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1990,"10652","65335","6.133589936162223"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1991,"21305","236020","11.078150668857075"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1992,"35508","28802","0.8111411512898502"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1993,"25566","73130","2.860439646405382"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1994,"213048","40498","0.19008861852728023"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1995,"17044","112392","6.594226707345694"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1996,"59653","83659","1.4024273716326086"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1997,"21305","137121","6.436094813424079"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1998,"113626","-989898","-989898"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",1999,"71527","-989898","-989898"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",2000,"147841","-989898","-989898"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",2001,"76442","-989898","-989898"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",2002,"-989898","249942","-989898"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",2003,"-989898","199298","-989898"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",2004,"-989898","151504","-989898"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",2005,"95971","115438","1.2028425253461983"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",2006,"163663","253136","1.5466904553869842"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",2007,"131124","146158","1.1146548305420823"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",2008,"73033","79044","1.0823052592663591"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",2009,"224922","-989898","-989898"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",2010,"115500","-989898","-989898"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",2011,"62878","-989898","-989898"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",2012,"115046","226579","1.9694643881577805"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",2013,"-989898","216217","-989898"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",2014,"-989898","-989898","-989898"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",2015,"191743","-989898","-989898"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",2016,"198845","-989898","-989898"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",2017,"96582","-989898","-989898"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",2018,"64767","-989898","-989898"
"Haida Gwaii","Coho","CO",809,"Haida Gwaii-Graham Island Lowlands",2019,"53347","-989898","-989898"
"Haida Gwaii","Pink","PKE",810,"North Haida Gwaii (even)",1950,"-989898","-989898","-989898"
"Haida Gwaii","Pink","PKE",810,"North Haida Gwaii (even)",1951,"-989898","-989898","-989898"
"Haida Gwaii","Pink","PKE",810,"North Haida Gwaii (even)",1952,"-989898","-989898","-989898"
"Haida Gwaii","Pink","PKE",810,"North Haida Gwaii (even)",1953,"-989898","-989898","-989898"
"Haida Gwaii","Pink","PKE",810,"North Haida Gwaii (even)",1954,"680033","870934","1.2807231413769626"
"Haida Gwaii","Pink","PKE",810,"North Haida Gwaii (even)",1955,"-989898","-989898","-989898"
"Haida Gwaii","Pink","PKE",810,"North Haida Gwaii (even)",1956,"724076","1193728","1.6486225202879257"
"Haida Gwaii","Pink","PKE",810,"North Haida Gwaii (even)",1957,"-989898","-989898","-989898"
