region,species_name,cuid,cu_name_pse,year,spawners,recruits
Fraser,River sockeye,745,Harrison River (river-type),1973,-989898,-989898
Fraser,River sockeye,745,Harrison River (river-type),1974,-989898,-989898
Fraser,River sockeye,745,Harrison River (river-type),1975,-989898,-989898
Fraser,River sockeye,745,Harrison River (river-type),1976,-989898,-989898
Fraser,River sockeye,745,Harrison River (river-type),1977,2246,25700
Fraser,River sockeye,745,Harrison River (river-type),1978,19717,44701
Fraser,River sockeye,745,Harrison River (river-type),1979,45615,12794
Fraser,River sockeye,745,Harrison River (river-type),1980,5092,17122
Fraser,River sockeye,745,Harrison River (river-type),1981,3193,23903
Fraser,River sockeye,745,Harrison River (river-type),1982,9189,37004
Fraser,River sockeye,745,Harrison River (river-type),1983,4239,19463
Fraser,River sockeye,745,Harrison River (river-type),1984,1267,6551
Fraser,River sockeye,745,Harrison River (river-type),1985,5097,31802
Fraser,River sockeye,745,Harrison River (river-type),1986,7265,16784
Fraser,River sockeye,745,Harrison River (river-type),1987,5228,135478
Fraser,River sockeye,745,Harrison River (river-type),1988,1544,9353
Fraser,River sockeye,745,Harrison River (river-type),1989,2934,15819
Fraser,River sockeye,745,Harrison River (river-type),1990,4515,178015
Fraser,River sockeye,745,Harrison River (river-type),1991,15000,57811
Fraser,River sockeye,745,Harrison River (river-type),1992,313,7154
Fraser,River sockeye,745,Harrison River (river-type),1993,3258,77349
Fraser,River sockeye,745,Harrison River (river-type),1994,9515,19142
Fraser,River sockeye,745,Harrison River (river-type),1995,16618,34465
Fraser,River sockeye,745,Harrison River (river-type),1996,15379,6491
Fraser,River sockeye,745,Harrison River (river-type),1997,1418,86372
Fraser,River sockeye,745,Harrison River (river-type),1998,4496,69034
Fraser,River sockeye,745,Harrison River (river-type),1999,8577,91008
Fraser,River sockeye,745,Harrison River (river-type),2000,4343,11042
Fraser,River sockeye,745,Harrison River (river-type),2001,15309,377222
Fraser,River sockeye,745,Harrison River (river-type),2002,41542,303838
Fraser,River sockeye,745,Harrison River (river-type),2003,8259,120905
Fraser,River sockeye,745,Harrison River (river-type),2004,2106,161923
Fraser,River sockeye,745,Harrison River (river-type),2005,388605,16544
Fraser,River sockeye,745,Harrison River (river-type),2006,168259,1390138
Fraser,River sockeye,745,Harrison River (river-type),2007,128295,1639089
Fraser,River sockeye,745,Harrison River (river-type),2008,6717,176752
Fraser,River sockeye,745,Harrison River (river-type),2009,307210,175118
Fraser,River sockeye,745,Harrison River (river-type),2010,761668,1240492
Fraser,River sockeye,745,Harrison River (river-type),2011,805596,218643
Fraser,River sockeye,745,Harrison River (river-type),2012,70904,105559
Fraser,River sockeye,745,Harrison River (river-type),2013,250087,76329
Fraser,River sockeye,745,Harrison River (river-type),2014,399531,39582
Fraser,River sockeye,745,Harrison River (river-type),2015,115684,5208
Fraser,River sockeye,745,Harrison River (river-type),2016,65758,101302
Fraser,River sockeye,745,Harrison River (river-type),2017,49983,-989898
Fraser,River sockeye,745,Harrison River (river-type),2018,15148,-989898
Fraser,River sockeye,745,Harrison River (river-type),2019,3813,-989898
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,1953,109919,NA
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,1954,108591,NA
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,1955,23618,NA
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,1956,72183,46478
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,1957,75116,63482
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,1958,54596,13680
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,1959,23179,11990
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,1960,14306,NA
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,1961,25226,NA
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,1962,11893,NA
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,1963,14952,NA
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,1964,46550,NA
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,1965,19914,NA
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,1966,40112,43474
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,1967,15167,30648
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,1968,43325,113427
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,1969,25141,88364
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,1970,48702,58607
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,1971,23032,58400
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,1972,84914,52858
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,1973,71602,21542
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,1974,95787,58198
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,1975,21677,7178
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,1976,27613,55186
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,1977,25592,111392
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,1978,40247,100643
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,1979,21215,37410
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,1980,105602,25364
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,1981,38905,104203
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,1982,110529,77157
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,1983,40295,23090
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,1984,48343,73100
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,1985,70673,20499
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,1986,75655,22195
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,1987,36312,21339
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,1988,58777,79062
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,1989,23302,40543
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,1990,19233,38565
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,1991,29013,18246
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,1992,81275,9500
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,1993,28162,86207
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,1994,49139,134925
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,1995,13978,65939
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,1996,23002,69815
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,1997,64461,52646
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,1998,140851,40203
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,1999,68048,58178
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,2000,102401,73264
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,2001,24481,78827
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,2002,51441,20014
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,2003,34820,70077
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,2004,120569,82936
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,2005,39846,88548
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,2006,21795,28618
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,2007,43347,117706
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,2008,159859,46165
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,2009,27920,89240
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,2010,51302,120647
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,2011,114581,NA
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,2012,39949,NA
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,2013,98325,NA
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,2014,133375,NA
Vancouver Island & Mainland Inlets,Chum,977,Northwest Vancouver Island,2015,57862,NA
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,1953,540337,NA
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,1954,621272,NA
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,1955,160210,NA
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,1956,259685,542419
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,1957,323134,789536
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,1958,494138,278792
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,1959,291000,NA
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,1960,504435,NA
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,1961,183684,NA
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,1962,234843,NA
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,1963,174573,NA
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,1964,280643,NA
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,1965,172961,NA
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,1966,316598,456298
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,1967,288160,393055
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,1968,434989,870411
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,1969,337734,686902
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,1970,432292,425150
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,1971,251432,382502
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,1972,561543,415324
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,1973,500190,206600
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,1974,376053,721858
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,1975,246453,145660
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,1976,305248,283672
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,1977,278864,994484
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,1978,475062,840244
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,1979,131337,244093
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,1980,437208,201609
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,1981,276368,721357
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,1982,459407,530732
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,1983,296538,118450
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,1984,269729,281928
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,1985,469613,85649
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,1986,322296,139722
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,1987,167645,198176
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,1988,217818,670686
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,1989,113395,502525
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,1990,102606,382939
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,1991,314705,145839
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,1992,584417,61744
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,1993,401935,497385
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,1994,365177,925805
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,1995,102940,313814
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,1996,203735,151731
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,1997,303848,209837
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,1998,910909,370598
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,1999,385422,471050
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,2000,118260,467440
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,2001,204394,512111
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,2002,453194,311578
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,2003,346187,391729
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,2004,478356,96158
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,2005,319576,214436
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,2006,307153,114216
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,2007,296257,469016
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,2008,109014,224350
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,2009,162823,215560
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,2010,171146,139093
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,2011,445095,NA
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,2012,227737,NA
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,2013,173339,NA
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,2014,130129,NA
Vancouver Island & Mainland Inlets,Chum,978,Southwest & West Vancouver Island,2015,205616,NA
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,1953,100000,-989898
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,1954,75000,-989898
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,1955,75000,-989898
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,1956,75000,-989898
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,1957,130000,-989898
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,1958,75000,-989898
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,1959,75000,-989898
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,1960,75000,-989898
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,1961,75000,-989898
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,1962,100000,-989898
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,1963,150000,-989898
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,1964,100000,-989898
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,1965,30000,-989898
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,1966,120000,-989898
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,1967,100000,-989898
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,1968,35000,-989898
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,1969,100000,-989898
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,1970,50000,157854
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,1971,75000,86312
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,1972,60000,68384
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,1973,100000,42985
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,1974,150000,28773
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,1975,40000,27406
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,1976,35000,51168
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,1977,15000,72864
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,1978,8500,70598
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,1979,20000,62285
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,1980,24000,46781
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,1981,60000,43642
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,1982,60000,114375
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,1983,70000,200279
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,1984,50500,33772
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,1985,40000,20444
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,1986,40000,20920
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,1987,125000,148407
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,1988,180000,140697
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,1989,22000,57550
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,1990,25000,18020
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,1991,40000,19447
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,1992,237000,51584
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,1993,60000,53410
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,1994,20000,22303
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,1995,15000,14137
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,1996,23000,21818
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,1997,80000,44081
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,1998,22000,114859
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,1999,21000,28922
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,2000,5800,25603
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,2001,38000,49488
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,2002,115990,43846
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,2003,39582,2030
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,2004,22621,50866
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,2005,34001,21161
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,2006,42953,229463
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,2007,25054,73977
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,2008,36237,73699
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,2009,15080,89868
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,2010,139662,155054
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,2011,154265,96986
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,2012,72886,19519
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,2013,72362,-989898
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,2014,111594,-989898
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,2015,96500,-989898
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,2016,73500,-989898
Vancouver Island & Mainland Inlets,Lake sockeye,939,Nimpkish,2017,30029,-989898
Vancouver Island & Mainland Inlets,Lake sockeye,952,Great Central,1974,-989898,389855
Vancouver Island & Mainland Inlets,Lake sockeye,952,Great Central,1975,-989898,853997
Vancouver Island & Mainland Inlets,Lake sockeye,952,Great Central,1976,-989898,690824
Vancouver Island & Mainland Inlets,Lake sockeye,952,Great Central,1977,209810,633742
Vancouver Island & Mainland Inlets,Lake sockeye,952,Great Central,1978,84373,526832
Vancouver Island & Mainland Inlets,Lake sockeye,952,Great Central,1979,247475,913810
Vancouver Island & Mainland Inlets,Lake sockeye,952,Great Central,1980,246041,480599
Vancouver Island & Mainland Inlets,Lake sockeye,952,Great Central,1981,195124,224123
Vancouver Island & Mainland Inlets,Lake sockeye,952,Great Central,1982,155579,137076
Vancouver Island & Mainland Inlets,Lake sockeye,952,Great Central,1983,339204,503092
Vancouver Island & Mainland Inlets,Lake sockeye,952,Great Central,1984,131000,206726
Vancouver Island & Mainland Inlets,Lake sockeye,952,Great Central,1985,112339,292062
Vancouver Island & Mainland Inlets,Lake sockeye,952,Great Central,1986,119820,274312
Vancouver Island & Mainland Inlets,Lake sockeye,952,Great Central,1987,277562,1258257
Vancouver Island & Mainland Inlets,Lake sockeye,952,Great Central,1988,195327,599789
Vancouver Island & Mainland Inlets,Lake sockeye,952,Great Central,1989,171652,400875
Vancouver Island & Mainland Inlets,Lake sockeye,952,Great Central,1990,163320,138603
Vancouver Island & Mainland Inlets,Lake sockeye,952,Great Central,1991,402976,74102
Vancouver Island & Mainland Inlets,Lake sockeye,952,Great Central,1992,149898,290005
Vancouver Island & Mainland Inlets,Lake sockeye,952,Great Central,1993,227694,421980
Vancouver Island & Mainland Inlets,Lake sockeye,952,Great Central,1994,113121,240203
Vancouver Island & Mainland Inlets,Lake sockeye,952,Great Central,1995,40940,241683
Vancouver Island & Mainland Inlets,Lake sockeye,952,Great Central,1996,157087,261944
Vancouver Island & Mainland Inlets,Lake sockeye,952,Great Central,1997,174088,717176
Vancouver Island & Mainland Inlets,Lake sockeye,952,Great Central,1998,184542,518419
Vancouver Island & Mainland Inlets,Lake sockeye,952,Great Central,1999,203969,569644
Vancouver Island & Mainland Inlets,Lake sockeye,952,Great Central,2000,52043,213510
Vancouver Island & Mainland Inlets,Lake sockeye,952,Great Central,2001,307106,329841
Vancouver Island & Mainland Inlets,Lake sockeye,952,Great Central,2002,259482,97064
Vancouver Island & Mainland Inlets,Lake sockeye,952,Great Central,2003,223546,17687
Vancouver Island & Mainland Inlets,Lake sockeye,952,Great Central,2004,213021,189218
Vancouver Island & Mainland Inlets,Lake sockeye,952,Great Central,2005,172962,454549
Vancouver Island & Mainland Inlets,Lake sockeye,952,Great Central,2006,135493,966913
Vancouver Island & Mainland Inlets,Lake sockeye,952,Great Central,2007,67717,645291
Vancouver Island & Mainland Inlets,Lake sockeye,952,Great Central,2008,59589,100033
Vancouver Island & Mainland Inlets,Lake sockeye,952,Great Central,2009,203858,147482
Vancouver Island & Mainland Inlets,Lake sockeye,952,Great Central,2010,255339,530210
Vancouver Island & Mainland Inlets,Lake sockeye,952,Great Central,2011,431213,1383303
Vancouver Island & Mainland Inlets,Lake sockeye,952,Great Central,2012,147441,-989898
Vancouver Island & Mainland Inlets,Lake sockeye,952,Great Central,2013,66491,-989898
Vancouver Island & Mainland Inlets,Lake sockeye,952,Great Central,2014,66298,-989898
Vancouver Island & Mainland Inlets,Lake sockeye,969,Sproat,1974,-989898,141750
Vancouver Island & Mainland Inlets,Lake sockeye,969,Sproat,1975,-989898,255683
Vancouver Island & Mainland Inlets,Lake sockeye,969,Sproat,1976,-989898,469336
Vancouver Island & Mainland Inlets,Lake sockeye,969,Sproat,1977,76662,495063
Vancouver Island & Mainland Inlets,Lake sockeye,969,Sproat,1978,34091,552802
Vancouver Island & Mainland Inlets,Lake sockeye,969,Sproat,1979,42181,570766
Vancouver Island & Mainland Inlets,Lake sockeye,969,Sproat,1980,124943,391378
Vancouver Island & Mainland Inlets,Lake sockeye,969,Sproat,1981,118710,288013
Vancouver Island & Mainland Inlets,Lake sockeye,969,Sproat,1982,213477,203184
Vancouver Island & Mainland Inlets,Lake sockeye,969,Sproat,1983,239763,371601
Vancouver Island & Mainland Inlets,Lake sockeye,969,Sproat,1984,76373,340157
Vancouver Island & Mainland Inlets,Lake sockeye,969,Sproat,1985,113688,172160
Vancouver Island & Mainland Inlets,Lake sockeye,969,Sproat,1986,173915,265697
Vancouver Island & Mainland Inlets,Lake sockeye,969,Sproat,1987,105457,652446
Vancouver Island & Mainland Inlets,Lake sockeye,969,Sproat,1988,210518,625357
Vancouver Island & Mainland Inlets,Lake sockeye,969,Sproat,1989,133349,407469
Vancouver Island & Mainland Inlets,Lake sockeye,969,Sproat,1990,93631,181985
Vancouver Island & Mainland Inlets,Lake sockeye,969,Sproat,1991,140123,59697
Vancouver Island & Mainland Inlets,Lake sockeye,969,Sproat,1992,192641,320116
Vancouver Island & Mainland Inlets,Lake sockeye,969,Sproat,1993,187860,263928
Vancouver Island & Mainland Inlets,Lake sockeye,969,Sproat,1994,142162,189097
Vancouver Island & Mainland Inlets,Lake sockeye,969,Sproat,1995,43254,386549
Vancouver Island & Mainland Inlets,Lake sockeye,969,Sproat,1996,207716,145416
Vancouver Island & Mainland Inlets,Lake sockeye,969,Sproat,1997,126349,326803
Vancouver Island & Mainland Inlets,Lake sockeye,969,Sproat,1998,142360,732605
Vancouver Island & Mainland Inlets,Lake sockeye,969,Sproat,1999,162776,353960
Vancouver Island & Mainland Inlets,Lake sockeye,969,Sproat,2000,108568,219481
Vancouver Island & Mainland Inlets,Lake sockeye,969,Sproat,2001,158923,150480
Vancouver Island & Mainland Inlets,Lake sockeye,969,Sproat,2002,190971,131771
Vancouver Island & Mainland Inlets,Lake sockeye,969,Sproat,2003,163807,21883
Vancouver Island & Mainland Inlets,Lake sockeye,969,Sproat,2004,113798,114009
Vancouver Island & Mainland Inlets,Lake sockeye,969,Sproat,2005,131949,333893
Vancouver Island & Mainland Inlets,Lake sockeye,969,Sproat,2006,61940,885639
Vancouver Island & Mainland Inlets,Lake sockeye,969,Sproat,2007,52837,811356
Vancouver Island & Mainland Inlets,Lake sockeye,969,Sproat,2008,65333,271242
Vancouver Island & Mainland Inlets,Lake sockeye,969,Sproat,2009,130289,304275
Vancouver Island & Mainland Inlets,Lake sockeye,969,Sproat,2010,296956,1046784
Vancouver Island & Mainland Inlets,Lake sockeye,969,Sproat,2011,381980,1456369
Vancouver Island & Mainland Inlets,Lake sockeye,969,Sproat,2012,192226,-989898
Vancouver Island & Mainland Inlets,Lake sockeye,969,Sproat,2013,119849,-989898
Vancouver Island & Mainland Inlets,Lake sockeye,969,Sproat,2014,175401,-989898
Vancouver Island & Mainland Inlets,Pink (even),917,Georgia Strait (even),1954,535824,423234
Vancouver Island & Mainland Inlets,Pink (even),917,Georgia Strait (even),1956,165736,651463
Vancouver Island & Mainland Inlets,Pink (even),917,Georgia Strait (even),1958,211510,56270
Vancouver Island & Mainland Inlets,Pink (even),917,Georgia Strait (even),1960,20125,58849
Vancouver Island & Mainland Inlets,Pink (even),917,Georgia Strait (even),1962,26558,78202
Vancouver Island & Mainland Inlets,Pink (even),917,Georgia Strait (even),1964,29425,127831
Vancouver Island & Mainland Inlets,Pink (even),917,Georgia Strait (even),1966,31704,128853
Vancouver Island & Mainland Inlets,Pink (even),917,Georgia Strait (even),1968,32773,81650
Vancouver Island & Mainland Inlets,Pink (even),917,Georgia Strait (even),1970,22935,61269
Vancouver Island & Mainland Inlets,Pink (even),917,Georgia Strait (even),1972,25426,78962
Vancouver Island & Mainland Inlets,Pink (even),917,Georgia Strait (even),1974,27788,185533
Vancouver Island & Mainland Inlets,Pink (even),917,Georgia Strait (even),1976,54144,57075
Vancouver Island & Mainland Inlets,Pink (even),917,Georgia Strait (even),1978,23413,83642
