"stock.id","species","stock","region","sub.region","broodyear","spawners","recruits","use","recruits.2","recruits.3","recruits.4","recruits.5","recruits.6","recruits.7","age"
"370","Chum","North Haida Gwaii","SEAK","BC North",1961,39385.74752,223620.9044,1,NA,12309.43722,175938.6852,34566.96435,805.8176786,0,"avg"
"370","Chum","North Haida Gwaii","SEAK","BC North",1962,21965.12842,149677.2247,1,NA,20040.53507,113452.5825,15275.50034,908.6067238,0,"avg"
"370","Chum","North Haida Gwaii","SEAK","BC North",1963,15905.78265,81447.42044,1,NA,12922.97062,50135.87383,17224.02311,1164.55288,0,"avg"
"370","Chum","North Haida Gwaii","SEAK","BC North",1964,141637.2074,85056.33743,1,NA,5710.794852,56531.14008,22075.87199,738.5305109,0,"avg"
"370","Chum","North Haida Gwaii","SEAK","BC North",1965,242487.4436,94110.93061,1,NA,6439.256347,72455.44224,13999.96969,1216.262329,0,"avg"
"370","Chum","North Haida Gwaii","SEAK","BC North",1966,141637.2074,77813.04429,1,NA,8253.13563,45949.44179,23056.10327,554.3636006,0,"avg"
"370","Chum","North Haida Gwaii","SEAK","BC North",1967,47717.34796,92717.71447,1,NA,5233.933621,75672.66923,10508.80565,1302.305966,0,"avg"
"370","Chum","North Haida Gwaii","SEAK","BC North",1968,56806.36661,68605.22196,1,NA,8619.598242,34491.05707,24687.19135,807.3753025,0,"avg"
"370","Chum","North Haida Gwaii","SEAK","BC North",1969,68167.63994,101372.1775,1,NA,3928.750735,81026.07986,15305.02747,1112.319387,0,"avg"
"370","Chum","North Haida Gwaii","SEAK","BC North",1970,36944.81198,81467.92567,1,NA,9229.385756,50232.78512,21085.70663,920.0481608,0,"avg"
"370","Chum","North Haida Gwaii","SEAK","BC North",1971,73889.62396,93369.95603,1,NA,5721.833665,69205.61053,17440.91296,1001.598871,0,"avg"
"370","Chum","North Haida Gwaii","SEAK","BC North",1972,11435.29895,85163.87851,1,NA,7882.959131,57242.99644,18986.83077,1051.092174,0,"avg"
"370","Chum","North Haida Gwaii","SEAK","BC North",1973,65093.24015,89383.00299,1,NA,6520.341313,62316.86888,19925.05165,620.7411488,0,"avg"
"370","Chum","North Haida Gwaii","SEAK","BC North",1974,54537.57959,84590.25193,1,NA,7098.28765,65396.2131,11767.09308,328.6580955,0,"avg"
"370","Chum","North Haida Gwaii","SEAK","BC North",1975,87963.83804,52913.61505,1,NA,7449.044539,38620.89495,6230.214332,613.4612256,0,"avg"
"370","Chum","North Haida Gwaii","SEAK","BC North",1976,80047.09262,37785.06712,1,NA,4399.165533,20448.24933,11629.09106,1308.561198,0,"avg"
"370","Chum","North Haida Gwaii","SEAK","BC North",1977,84445.28452,65927.89027,1,NA,2329.185633,38167.95712,24805.7688,624.9787112,0,"avg"
"370","Chum","North Haida Gwaii","SEAK","BC North",1978,87963.83804,98553.62976,1,NA,4347.573033,81415.26412,11847.42253,943.3700793,0,"avg"
"370","Chum","North Haida Gwaii","SEAK","BC North",1979,49259.7493,67715.21865,1,NA,9273.716318,38884.54503,17883.01542,1673.941886,0,"avg"
"370","Chum","North Haida Gwaii","SEAK","BC North",1980,19071.53398,97412.91548,1,NA,4429.196953,58694.02537,31732.11575,2557.577407,0,"avg"
"370","Chum","North Haida Gwaii","SEAK","BC North",1981,38455.71605,160268.9016,1,NA,6685.622736,104148.2973,48482.77172,952.2098652,0,"avg"
"370","Chum","North Haida Gwaii","SEAK","BC North",1982,104737.1128,189607.5998,1,NA,11863.15336,159125.7943,18050.58701,568.065138,0,"avg"
"370","Chum","North Haida Gwaii","SEAK","BC North",1983,53150.17666,88516.5361,1,NA,18125.43989,59244.01379,10768.53914,378.5432839,0,"avg"
"370","Chum","North Haida Gwaii","SEAK","BC North",1984,78162.0245,49439.20537,1,NA,6748.269915,35343.53098,7175.863991,171.5404871,0,"avg"
"370","Chum","North Haida Gwaii","SEAK","BC North",1985,95357.66989,30883.56686,1,NA,4025.852935,23551.97562,3251.810973,53.92733206,0,"avg"
"370","Chum","North Haida Gwaii","SEAK","BC North",1986,125059.2392,14576.81345,1,NA,2682.719795,10672.80161,1022.274642,199.0173979,0,"avg"
"370","Chum","North Haida Gwaii","SEAK","BC North",1987,78162.0245,9458.793568,1,NA,1215.699974,3355.217921,3772.67763,1115.198044,0,"avg"
"370","Chum","North Haida Gwaii","SEAK","BC North",1988,42989.11347,34603.87337,1,NA,382.1806576,12382.34332,21140.27597,699.0734241,0,"avg"
"370","Chum","North Haida Gwaii","SEAK","BC North",1989,28529.13894,84650.78953,1,NA,1410.427646,69384.71311,13252.00056,603.6482175,0,"avg"
"370","Chum","North Haida Gwaii","SEAK","BC North",1990,6987.338876,62957.98436,1,NA,7903.360053,43494.52478,11443.07056,117.0289721,0,"avg"
"370","Chum","North Haida Gwaii","SEAK","BC North",1991,1881.708945,45794.98891,1,NA,4954.302962,37557.41736,2218.462253,1064.806343,0,"avg"
"370","Chum","North Haida Gwaii","SEAK","BC North",1992,9090.421969,32328.5387,1,NA,4278.028672,7281.23735,20185.02459,584.2480882,0,"avg"
"370","Chum","North Haida Gwaii","SEAK","BC North",1993,75844.42063,78741.53989,1,NA,829.3792369,66249.47292,11075.31158,587.3761549,0,"avg"
"370","Chum","North Haida Gwaii","SEAK","BC North",1994,48482.2505,55231.29337,1,NA,7546.236258,36350.39192,11134.60885,200.0563428,0,"avg"
"370","Chum","North Haida Gwaii","SEAK","BC North",1995,29998.3925,44544.92181,1,NA,4140.540799,36545.01207,3792.372412,66.99652781,0,"avg"
"370","Chum","North Haida Gwaii","SEAK","BC North",1996,9544.943068,18005.14398,1,NA,4162.709272,12446.98376,1270.021136,125.4298106,0,"avg"
"370","Chum","North Haida Gwaii","SEAK","BC North",1997,48212.63824,8554.480007,1,NA,1417.790603,4168.349187,2377.712932,590.6272846,0,"avg"
"370","Chum","North Haida Gwaii","SEAK","BC North",1998,49687.74312,19533.13725,1,NA,474.8014797,7803.91561,11196.23896,58.1811952,0,"avg"
"370","Chum","North Haida Gwaii","SEAK","BC North",1999,51240.48509,38776.74827,1,NA,888.9156145,36747.28888,1102.913092,37.63068672,0,"avg"
"370","Chum","North Haida Gwaii","SEAK","BC North",2000,17625.75929,8837.388523,1,NA,4185.749887,3619.882188,713.3469308,318.4095175,0,"avg"
"370","Chum","North Haida Gwaii","SEAK","BC North",2001,5980.16833,9120.92452,1,NA,412.3276008,2341.28316,6035.93694,331.3768194,NA,"avg"
"370","Chum","North Haida Gwaii","SEAK","BC North",2003,52719.90501,23499.84426,1,NA,2256.554406,20617.40124,NA,625.888615,NA,"avg"
"370","Chum","North Haida Gwaii","SEAK","BC North",2005,3358.947819,39392.44631,1,NA,NA,38941.15687,NA,451.2894387,0,"avg"
"370","Chum","North Haida Gwaii","SEAK","BC North",2006,27540.24889,13057.74216,1,NA,4435.645402,NA,8554.878056,67.21870434,NA,"avg"
"368","Chum","North Haida Gwaii-Stanley Creek","SEAK","BC North",1954,NA,294.4099265,1,NA,29.80104464,260.9668876,NA,3.641994283,0,"avg"
"368","Chum","North Haida Gwaii-Stanley Creek","SEAK","BC North",1955,NA,99.19418786,1,NA,29.72578803,NA,69.03954379,0.428856036,0,"avg"
"368","Chum","North Haida Gwaii-Stanley Creek","SEAK","BC North",1956,NA,236.1557086,1,NA,NA,226.5953834,8.129618765,1.430706449,NA,"avg"
"368","Chum","North Haida Gwaii-Stanley Creek","SEAK","BC North",1958,300,119.6461332,1,NA,3.03928408,89.01482301,NA,27.59202608,0,"avg"
"368","Chum","North Haida Gwaii-Stanley Creek","SEAK","BC North",1959,NA,559.4269264,1,NA,10.1393544,NA,523.0488422,26.2387298,0,"avg"
"368","Chum","North Haida Gwaii-Stanley Creek","SEAK","BC North",1960,300,2217.96124,1,NA,NA,1716.703884,497.3950519,3.862304301,0,"avg"
"368","Chum","North Haida Gwaii-Stanley Creek","SEAK","BC North",1961,37.5,1903.164486,1,NA,195.5434892,1632.505319,73.21585545,1.899822449,NA,"avg"
"368","Chum","North Haida Gwaii-Stanley Creek","SEAK","BC North",1964,2250,103.4194121,1,NA,13.46395909,NA,NA,89.95545305,0,"avg"
"368","Chum","North Haida Gwaii-Stanley Creek","SEAK","BC North",1965,2250,1766.969487,1,NA,NA,NA,1705.242501,61.72698531,0,"avg"
"368","Chum","North Haida Gwaii-Stanley Creek","SEAK","BC North",1966,300,6912.357395,1,NA,NA,5596.793622,1170.128939,145.4348338,0,"avg"
"368","Chum","North Haida Gwaii-Stanley Creek","SEAK","BC North",1967,112.5,7294.961305,1,NA,637.5103846,3840.491999,2756.938589,60.02033218,0,"avg"
"368","Chum","North Haida Gwaii-Stanley Creek","SEAK","BC North",1968,NA,10712.63327,1,NA,437.4564611,9048.575966,1137.776732,88.82410718,0,"avg"
"368","Chum","North Haida Gwaii-Stanley Creek","SEAK","BC North",1969,NA,6458.278849,1,NA,1030.690344,3734.308494,1683.796119,9.483892001,0,"avg"
"368","Chum","North Haida Gwaii-Stanley Creek","SEAK","BC North",1970,4500,6183.269586,1,NA,425.3614846,5526.404234,179.7816049,51.72226233,0,"avg"
"368","Chum","North Haida Gwaii-Stanley Creek","SEAK","BC North",1971,3750,2271.195323,1,NA,629.4925857,590.0630197,980.4741903,71.16552759,0,"avg"
"368","Chum","North Haida Gwaii-Stanley Creek","SEAK","BC North",1972,3000,4652.210745,1,NA,67.21193027,3218.024235,1349.050871,17.92370929,0,"avg"
"368","Chum","North Haida Gwaii-Stanley Creek","SEAK","BC North",1973,3000,5141.618919,1,NA,366.5534244,4427.733477,339.7711849,7.560832009,0,"avg"
"368","Chum","North Haida Gwaii-Stanley Creek","SEAK","BC North",1974,6000,1778.350133,1,NA,504.3469999,1115.166435,143.3270763,15.50962216,0,"avg"
"368","Chum","North Haida Gwaii-Stanley Creek","SEAK","BC North",1975,750,905.8054478,1,NA,127.0245485,470.4152437,294.0084896,14.3571661,0,"avg"
"368","Chum","North Haida Gwaii-Stanley Creek","SEAK","BC North",1976,4500,1328.194754,1,NA,53.58328771,964.9682307,272.1619314,37.48130428,0,"avg"
"368","Chum","North Haida Gwaii-Stanley Creek","SEAK","BC North",1977,6000,1714.578504,1,NA,109.9160179,893.2654215,710.5151593,0.88190494,0,"avg"
"368","Chum","North Haida Gwaii-Stanley Creek","SEAK","BC North",1978,1500,2486.663688,1,NA,101.748612,2331.988975,16.71785016,36.20825147,0,"avg"
"368","Chum","North Haida Gwaii-Stanley Creek","SEAK","BC North",1979,600,1043.744839,1,NA,265.6283738,54.86982472,686.382506,36.86413441,0,"avg"
"368","Chum","North Haida Gwaii-Stanley Creek","SEAK","BC North",1980,900,3025.336797,1,NA,6.250021964,2252.78295,698.8157654,67.48806004,0,"avg"
"368","Chum","North Haida Gwaii-Stanley Creek","SEAK","BC North",1981,900,3833.190211,1,NA,256.6063039,2293.590276,1279.338877,3.654753845,0,"avg"
"368","Chum","North Haida Gwaii-Stanley Creek","SEAK","BC North",1982,3000,4557.21672,1,NA,261.2545178,4198.93104,69.28142072,27.74974158,NA,"avg"
"368","Chum","North Haida Gwaii-Stanley Creek","SEAK","BC North",1984,3000,1759.782669,1,NA,25.9010816,1726.516531,NA,7.365056576,NA,"avg"
"368","Chum","North Haida Gwaii-Stanley Creek","SEAK","BC North",1986,3300,468.0864961,1,NA,NA,458.234607,NA,9.851889093,NA,"avg"
"368","Chum","North Haida Gwaii-Stanley Creek","SEAK","BC North",1988,2100,615.1217131,1,NA,NA,612.9588388,NA,2.1628743,0,"avg"
"368","Chum","North Haida Gwaii-Stanley Creek","SEAK","BC North",1989,NA,111.7260042,1,NA,69.81990966,NA,41.00057368,0.905520847,0,"avg"
"368","Chum","North Haida Gwaii-Stanley Creek","SEAK","BC North",1990,300,157.251298,1,NA,NA,134.5683967,17.16552562,5.517375752,NA,"avg"
"368","Chum","North Haida Gwaii-Stanley Creek","SEAK","BC North",1994,150,25.53800741,1,NA,NA,NA,NA,25.53800741,NA,"avg"
"368","Chum","North Haida Gwaii-Stanley Creek","SEAK","BC North",1996,450,1597.321759,1,NA,NA,1588.9082,NA,8.413558987,0,"avg"
"368","Chum","North Haida Gwaii-Stanley Creek","SEAK","BC North",1997,NA,348.8809001,1,NA,180.9867482,NA,159.4918138,8.402338042,0,"avg"
"368","Chum","North Haida Gwaii-Stanley Creek","SEAK","BC North",1998,NA,694.5120688,1,NA,NA,523.4696918,159.2791038,11.76327326,0,"avg"
"368","Chum","North Haida Gwaii-Stanley Creek","SEAK","BC North",1999,NA,807.9095272,1,NA,59.62652674,522.7715538,222.9907453,2.520701413,0,"avg"
"368","Chum","North Haida Gwaii-Stanley Creek","SEAK","BC North",2000,2250,853.0848385,1,NA,59.54700438,731.8801754,47.78373113,13.87392767,0,"avg"
"368","Chum","North Haida Gwaii-Stanley Creek","SEAK","BC North",2001,NA,506.5596189,1,NA,83.36580614,156.8314661,263.0014114,3.360935217,0,"avg"
"368","Chum","North Haida Gwaii-Stanley Creek","SEAK","BC North",2002,750,954.858135,1,NA,17.86410132,863.1995865,63.7116415,10.08280565,0,"avg"
"368","Chum","North Haida Gwaii-Stanley Creek","SEAK","BC North",2003,750,498.9035617,1,NA,98.32392215,209.1086215,191.1349245,0.336093522,0,"avg"
"368","Chum","North Haida Gwaii-Stanley Creek","SEAK","BC North",2004,1050,660.8767657,1,NA,23.81880175,627.3258646,6.37116415,3.360935217,NA,"avg"
"374","Chum","Skeena Estuary","SEAK","BC North",1954,15083.40356,14517.46646,1,NA,1559.678602,12765.04651,180.1990878,12.54225548,0,"avg"
"374","Chum","Skeena Estuary","SEAK","BC North",1955,1555.886125,2689.639418,1,NA,283.6677002,1920.54291,476.6057084,8.823099757,0,"avg"
"374","Chum","Skeena Estuary","SEAK","BC North",1956,1368.679212,5465.582087,1,NA,42.67873133,5079.613471,335.2777908,8.012094019,0,"avg"
"374","Chum","Skeena Estuary","SEAK","BC North",1957,13341.63587,4014.508582,1,NA,112.8802993,3573.355402,304.4595727,23.81330792,0,"avg"
"374","Chum","Skeena Estuary","SEAK","BC North",1958,2094.917162,4272.353632,1,NA,79.40789781,3244.898078,904.905701,43.14195492,0,"avg"
"374","Chum","Skeena Estuary","SEAK","BC North",1959,1536.272585,11373.0085,1,NA,72.10884617,9644.389708,1639.394287,17.11566031,0,"avg"
"374","Chum","Skeena Estuary","SEAK","BC North",1960,1867.06335,18346.42299,1,NA,214.3197713,17472.49174,650.3950919,9.216386388,0,"avg"
"374","Chum","Skeena Estuary","SEAK","BC North",1961,2932.884026,7675.469757,1,NA,388.2775943,6931.842427,350.2226827,5.12705241,0,"avg"
"374","Chum","Skeena Estuary","SEAK","BC North",1962,1536.272585,4099.531342,1,NA,154.0409428,3732.636487,194.8279916,18.02592078,0,"avg"
"374","Chum","Skeena Estuary","SEAK","BC North",1963,2645.006412,2845.826635,1,NA,82.94747749,2076.456226,684.9849896,1.437941589,NA,"avg"
"374","Chum","Skeena Estuary","SEAK","BC North",1966,1867.06335,20.8104467,1,NA,12.9414743,NA,NA,7.868972394,0,"avg"
"374","Chum","Skeena Estuary","SEAK","BC North",1967,1117.289153,307.4537648,1,NA,NA,NA,299.020951,8.432813829,NA,"avg"
"374","Chum","Skeena Estuary","SEAK","BC North",1970,NA,80.71762132,1,NA,75.89532446,NA,NA,4.822296857,NA,"avg"
"374","Chum","Skeena Estuary","SEAK","BC North",1972,1091.43189,1965.808069,1,NA,NA,1953.030227,NA,12.77784197,NA,"avg"
"374","Chum","Skeena Estuary","SEAK","BC North",1976,1091.43189,4.612603451,1,NA,NA,NA,NA,4.612603451,0,"avg"
"374","Chum","Skeena Estuary","SEAK","BC North",1977,NA,176.4446843,1,NA,NA,NA,175.2789312,1.165753177,0,"avg"
"374","Chum","Skeena Estuary","SEAK","BC North",1978,795.8357528,1915.810478,1,NA,NA,1868.104398,44.29862074,3.407459343,NA,"avg"
"374","Chum","Skeena Estuary","SEAK","BC North",1980,NA,1396.960952,1,NA,10.4917786,1380.021034,NA,6.448139318,NA,"avg"
"374","Chum","Skeena Estuary","SEAK","BC North",1982,272.8579724,2613.19268,1,NA,NA,2611.496424,NA,1.696256365,0,"avg"
"374","Chum","Skeena Estuary","SEAK","BC North",1983,45.47632873,123.7649714,1,NA,58.03325386,NA,64.45774186,1.273975688,NA,"avg"
"374","Chum","Skeena Estuary","SEAK","BC North",1986,616.1309054,12.85500154,1,NA,11.46578119,NA,NA,1.38922035,0,"avg"
"374","Chum","Skeena Estuary","SEAK","BC North",1987,NA,59.27221704,1,NA,NA,NA,52.79037328,6.481843761,NA,"avg"
"374","Chum","Skeena Estuary","SEAK","BC North",1989,197.1618897,2652.07767,1,NA,12.50298315,2625.146723,NA,14.42796343,NA,"avg"
"374","Chum","Skeena Estuary","SEAK","BC North",1992,54.57159448,132.1643999,1,NA,129.8516708,NA,NA,2.3127291,NA,"avg"
"374","Chum","Skeena Estuary","SEAK","BC North",1994,NA,938.4093721,1,NA,NA,936.6552855,NA,1.754086535,NA,"avg"
"374","Chum","Skeena Estuary","SEAK","BC North",1996,NA,712.2438248,1,NA,NA,710.4050468,NA,1.83877797,NA,"avg"
"374","Chum","Skeena Estuary","SEAK","BC North",1998,636.6686022,745.2025462,1,NA,NA,744.7050778,NA,0.497468399,0,"avg"
"374","Chum","Skeena Estuary","SEAK","BC North",1999,NA,38.46454031,1,NA,16.54900173,NA,18.90379915,3.011739426,0,"avg"
"374","Chum","Skeena Estuary","SEAK","BC North",2000,204.3879943,325.3866706,1,NA,NA,201.4747015,114.4460982,9.465870937,NA,"avg"
"374","Chum","Skeena Estuary","SEAK","BC North",2003,NA,89.2084083,1,NA,85.19283844,NA,NA,4.015569866,0,"avg"
"374","Chum","Skeena Estuary","SEAK","BC North",2004,181.9053149,154.6998291,1,NA,NA,NA,152.5916549,2.10817418,NA,"avg"
"374","Chum","Skeena Estuary","SEAK","BC North",2007,NA,19.38160133,1,NA,18.97356762,NA,NA,0.408033712,NA,"avg"
"374","Chum","Skeena Estuary","SEAK","BC North",2010,955.0029034,4.475417383,1,NA,3.67230341,NA,NA,0.803113973,NA,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",1955,513.5201928,1166.245563,1,NA,929.9085239,NA,NA,236.3370392,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",1956,6213.208764,9070.993378,1,NA,NA,NA,8980.807491,90.18588618,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",1957,3455.198095,99223.70148,1,NA,NA,95716.5009,3427.063675,80.13691383,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",1958,6867.476712,41794.85351,1,NA,2127.033353,36525.2839,3045.202726,97.3335308,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",1959,NA,37002.45148,1,NA,811.6729756,32455.4501,3698.67417,36.65423311,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",1960,NA,41695.29087,1,NA,721.2322245,39420.07997,1392.860858,161.1178107,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",1961,78560.72653,21965.89882,1,NA,876.0017772,14844.96441,6122.476807,122.4558261,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",1962,17292.6209,70382.91918,1,NA,329.888098,65252.71333,4653.321393,146.9963512,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",1963,8901.016676,56710.25316,1,NA,1450.060296,49594.60958,5585.861346,79.72194048,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",1964,8775.673838,63786.37787,1,NA,1102.102435,59533.52225,3029.433738,121.3194502,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",1965,8754.187744,38325.53462,1,NA,1322.967161,32287.38589,4610.139107,105.0424569,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",1966,32639.38237,54244.35985,1,NA,717.4974643,49134.37733,3991.613362,400.8716998,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",1967,26685.61881,59160.08199,1,NA,1091.875052,42542.19504,15233.12459,292.8873036,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",1968,18712.4514,174600.0137,1,NA,945.382112,162353.0384,11129.71754,171.8756159,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",1969,18270.18425,128838.9593,1,NA,3607.845298,118619.358,6531.273405,80.48262588,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",1970,19463.09415,75369.57088,1,NA,2635.985733,69609.62444,3058.339784,65.62092234,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",1971,6878.18701,36823.94215,1,NA,1546.880543,32595.46348,2493.595049,188.0030712,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",1972,55601.18081,34609.36072,1,NA,724.3436329,26576.47355,7144.116706,164.4268332,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",1973,37907.45885,83126.31726,1,NA,590.5883011,76141.24384,6248.219662,146.2654569,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",1974,16353.28847,74092.00694,1,NA,1692.027641,66592.86745,5558.087361,249.0244794,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",1975,13243.4828,70314.3742,1,NA,1479.841499,59237.51003,9462.930217,134.0924472,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",1976,14852.00297,107425.551,1,NA,1316.389112,100854.9142,5095.512993,158.734778,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",1977,14905.62031,62640.32301,1,NA,2241.220315,54307.44111,6031.921565,59.74001358,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",1978,10240.9118,68180.62239,1,NA,1206.832025,64287.5851,2270.120516,416.0847543,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",1979,7795.961128,41736.86407,1,NA,1428.613002,24194.7055,15811.22066,302.3249058,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",1980,39361.1464,180710.5616,1,NA,537.6601222,168514.3255,11488.34642,170.2295373,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",1981,17967.83142,132741.1591,1,NA,3744.762789,122441.5868,6468.722416,86.08702888,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",1982,9389.93567,75836.17971,1,NA,2720.924152,68942.96259,3271.307097,900.9858629,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",1983,2330.473164,70854.05322,1,NA,1532.065835,34865.24669,34237.46279,219.2779013,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",1984,55531.13086,374077.293,1,NA,774.7832599,364899.2745,8332.560248,70.67502413,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",1985,22999.67527,99646.3224,1,NA,8108.872766,88807.55002,2685.650917,44.24870152,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",1986,16265.72779,32457.72337,1,NA,1973.501111,28623.38477,1681.450658,179.3868275,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",1987,8510.51814,25893.94719,1,NA,636.0752172,17920.72412,6816.699446,520.4484062,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",1988,169086.8851,93229.26471,1,NA,398.2383137,72651.66514,19777.03944,402.3218165,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",1989,33935.69108,228158.3731,1,NA,1614.481448,210781.6045,15288.22903,474.0581308,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",1990,6265.322209,186009.6235,1,NA,4684.035656,162940.3357,18014.20897,371.0431919,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",1991,4394.18376,209958.8529,1,NA,3620.896349,191993.543,14099.64129,244.7722781,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",1992,7046.704441,163946.5754,1,NA,4266.523177,150272.4927,9301.346567,106.2129326,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",1993,18257.21483,106521.8692,1,NA,3339.388728,99132.77263,4036.091439,13.61642934,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",1994,15065.14815,45824.76168,1,NA,2202.950503,43016.2377,517.4243147,88.1491582,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",1995,14942.1112,9912.44328,1,NA,955.9163933,5514.653881,3349.668011,92.20499474,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",1996,16017.08323,39375.88562,1,NA,122.547864,35700.40907,3503.7898,49.13888585,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",1997,45041.32801,40030.64148,1,NA,793.3424238,37343.02287,1867.277662,26.99852184,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",1998,29239.23919,21826.42106,1,NA,829.8449526,19901.24877,1025.94383,69.38350934,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",1999,6168.242489,14067.87948,1,NA,442.2499727,10934.40135,2636.573355,54.65480676,NA,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",2001,18996.25692,22777.53381,1,NA,624.4515841,22135.19674,NA,17.88548446,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",2002,7291.764954,1180.484413,1,NA,491.8932609,NA,679.6484096,8.942742231,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",2003,9785.924867,7593.700096,1,NA,NA,7243.621207,339.8242048,10.25468391,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",2004,25370.91632,4177.581852,1,NA,160.9693602,3621.810604,389.6779887,5.123899627,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",2005,24758.11756,4443.812324,1,NA,80.48468008,4153.146985,194.7081858,15.47247342,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",2006,NA,2767.05094,1,NA,92.29215522,2075.179349,587.9539899,11.62544627,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",2007,8102.124461,6756.844095,1,NA,46.11509665,6266.351735,441.7669581,2.610305765,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",2008,4051.062231,4951.162743,1,NA,139.2522608,4708.305738,99.19161908,4.413125601,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",2009,4645.371813,1334.169844,1,NA,104.6290164,1057.173835,167.6987728,4.668219567,0,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",2010,2321.126531,1993.2006,1,NA,23.49275189,1787.315868,177.3923435,4.999636497,NA,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",2012,5266.327159,2068.472641,1,NA,42.0139761,2024.852781,NA,1.605883855,NA,"avg"
"360","Chum","Lower Skeena","SEAK","BC North",2014,1999.145897,650.6916258,1,NA,NA,650.3829613,NA,0.308664501,NA,"avg"
"361","Chum","Middle Skeena","SEAK","BC North",1954,51185.75413,37617.03355,1,NA,683.8598137,35644.8343,1286.549893,1.789540168,0,"avg"
"361","Chum","Middle Skeena","SEAK","BC North",1955,21936.75177,14573.12317,1,NA,792.1074289,13711.91333,68.00252639,1.099885229,0,"avg"
"361","Chum","Middle Skeena","SEAK","BC North",1956,51185.75413,1071.963252,1,NA,304.7091851,724.7637681,41.79563872,0.694660529,NA,"avg"
"361","Chum","Middle Skeena","SEAK","BC North",1958,5849.800472,308.2257509,1,NA,9.898967065,281.3375141,NA,16.9892697,0,"avg"
"361","Chum","Middle Skeena","SEAK","BC North",1959,10968.37588,656.5846708,1,NA,6.251944759,NA,645.5922487,4.74047732,0,"avg"
"361","Chum","Middle Skeena","SEAK","BC North",1960,266.3942594,7063.751123,1,NA,NA,6880.65423,180.1381381,2.958754967,0,"avg"
"361","Chum","Middle Skeena","SEAK","BC North",1961,365.6125295,2187.471494,1,NA,152.9034273,1919.893314,112.4326887,2.242063428,0,"avg"
"361","Chum","Middle Skeena","SEAK","BC North",1962,133.1971297,1334.774716,1,NA,42.66429588,1198.295761,85.19841026,8.616248077,0,"avg"
"361","Chum","Middle Skeena","SEAK","BC North",1963,NA,1263.244321,1,NA,26.6287947,908.0356883,327.4174269,1.162411227,0,"avg"
