"","stock","species","broodyear","spawners","recruits","r0.1","r0.2","r0.3","r0.4","r0.5","r1.1","r1.2","r1.3","r1.4","r1.5","r2","r2.1","r2.2","r2.3","r2.4","r2.5","r3","r3.1","r3.2","r3.3","r3.4","r4","r4.1","r4.2","r4.3","r4.4","r5","r5.1","r5.2","r5.3","r6","r6.2","r6.3","r6.4","r7","r7.2","r8","stock.id"
"852","Seymour-Sockeye","Sockeye",1962,27411,176546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,2939,NA,NA,NA,0,169778,0,NA,NA,0,572,3257,NA,0,0,0,NA,0,NA,17
"853","Seymour-Sockeye","Sockeye",1963,26742,114086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,147,NA,NA,NA,0,112265,0,NA,NA,0,1674,0,NA,0,0,0,NA,0,NA,17
"854","Seymour-Sockeye","Sockeye",1964,1321,18498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,17994,0,NA,NA,0,504,0,NA,0,0,0,NA,0,NA,17
"855","Seymour-Sockeye","Sockeye",1965,2550,34890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,183,NA,NA,NA,0,34707,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,17
"856","Seymour-Sockeye","Sockeye",1966,12943,141828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,658,NA,NA,NA,0,139745,0,NA,NA,0,1425,0,NA,0,0,0,NA,0,NA,17
"857","Seymour-Sockeye","Sockeye",1967,7264,220851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,66,NA,NA,NA,0,216733,0,NA,NA,0,2954,1098,NA,0,0,0,NA,0,NA,17
"858","Seymour-Sockeye","Sockeye",1968,2064,22108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,21963,0,NA,NA,0,145,0,NA,0,0,0,NA,0,NA,17
"859","Seymour-Sockeye","Sockeye",1969,3276,14875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,258,NA,NA,NA,0,14617,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,17
"860","Seymour-Sockeye","Sockeye",1970,3603,226369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,470,NA,NA,NA,0,223705,0,NA,NA,0,0,2194,NA,0,0,0,NA,0,NA,17
"861","Seymour-Sockeye","Sockeye",1971,9463,135310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1341,NA,NA,NA,0,132035,0,NA,NA,0,1934,0,NA,0,0,0,NA,0,NA,17
"862","Seymour-Sockeye","Sockeye",1972,1418,56785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,320,NA,NA,NA,0,56465,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,17
"863","Seymour-Sockeye","Sockeye",1973,1150,24800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,419,NA,NA,NA,0,24381,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,17
"864","Seymour-Sockeye","Sockeye",1974,25096,248730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1353,NA,NA,NA,0,247377,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,17
"865","Seymour-Sockeye","Sockeye",1975,15756,180684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1665,NA,NA,NA,0,175012,0,NA,NA,0,4007,0,NA,0,0,0,NA,0,NA,17
"866","Seymour-Sockeye","Sockeye",1976,4898,18422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,38,NA,NA,NA,0,18193,0,NA,NA,0,191,0,NA,0,0,0,NA,0,NA,17
"867","Seymour-Sockeye","Sockeye",1977,2883,70046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,135,NA,NA,NA,0,53835,0,NA,NA,0,1444,14632,NA,0,0,0,NA,0,NA,17
"868","Seymour-Sockeye","Sockeye",1978,30757,261925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,730,NA,NA,NA,0,256211,0,NA,NA,0,4984,0,NA,0,0,0,NA,0,NA,17
"869","Seymour-Sockeye","Sockeye",1979,24866,135614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,85,NA,NA,NA,0,92992,0,NA,NA,0,42223,314,NA,0,0,0,NA,0,NA,17
"870","Seymour-Sockeye","Sockeye",1980,4616,52848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,10,NA,NA,NA,0,45127,0,NA,NA,0,7711,0,NA,0,0,0,NA,0,NA,17
"871","Seymour-Sockeye","Sockeye",1981,5354,30875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,26268,0,NA,NA,0,0,4607,NA,0,0,0,NA,0,NA,17
"872","Seymour-Sockeye","Sockeye",1982,27219,508455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,2737,NA,NA,NA,0,492244,0,NA,NA,0,13474,0,NA,0,0,0,NA,0,NA,17
"873","Seymour-Sockeye","Sockeye",1983,14014,272460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,3003,NA,NA,NA,0,261161,0,NA,NA,0,7562,734,NA,0,0,0,NA,0,NA,17
"874","Seymour-Sockeye","Sockeye",1984,9148,36017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,174,NA,NA,NA,0,35743,0,NA,NA,0,100,0,NA,0,0,0,NA,0,NA,17
"875","Seymour-Sockeye","Sockeye",1985,2684,43576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,332,NA,NA,NA,0,32018,0,NA,NA,0,11226,0,NA,0,0,0,NA,0,NA,17
"876","Seymour-Sockeye","Sockeye",1986,57017,824169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1132,NA,NA,NA,0,811714,1,NA,NA,0,11322,0,NA,0,0,0,NA,0,NA,17
"877","Seymour-Sockeye","Sockeye",1987,41080,442220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,314,NA,NA,NA,0,416101,0,NA,NA,0,25805,0,NA,0,0,0,NA,0,NA,17
"878","Seymour-Sockeye","Sockeye",1988,7989,10843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,9027,0,NA,NA,0,1816,0,NA,0,0,0,NA,0,NA,17
"879","Seymour-Sockeye","Sockeye",1989,2864,18877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,68,NA,NA,NA,0,18809,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,17
"880","Seymour-Sockeye","Sockeye",1990,108234,278827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,136,NA,NA,NA,0,272278,0,NA,NA,0,6413,0,NA,0,0,0,NA,0,NA,17
"881","Seymour-Sockeye","Sockeye",1991,60797,95565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,84310,0,NA,NA,0,11139,116,NA,0,0,0,NA,0,NA,17
"882","Seymour-Sockeye","Sockeye",1992,3586,17906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,15128,0,NA,NA,0,2778,0,NA,0,0,0,NA,0,NA,17
"883","Seymour-Sockeye","Sockeye",1993,4950,8716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,6251,0,NA,NA,0,2465,0,NA,0,0,0,NA,0,NA,17
"884","Seymour-Sockeye","Sockeye",1994,19152,172547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,169885,0,NA,NA,0,2662,0,NA,0,0,0,NA,0,NA,17
"885","Seymour-Sockeye","Sockeye",1995,23901,66040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,17,NA,NA,NA,0,64323,0,NA,NA,0,1700,0,NA,0,0,0,NA,0,NA,17
"886","Seymour-Sockeye","Sockeye",1996,9590,39470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,32991,0,NA,NA,0,6479,0,NA,0,0,0,NA,0,NA,17
"887","Seymour-Sockeye","Sockeye",1997,836,1944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,1944,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,17
"888","Seymour-Sockeye","Sockeye",1998,14548,214404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,182,NA,NA,NA,0,210538,0,NA,NA,0,3684,0,NA,0,0,0,NA,0,NA,17
"889","Seymour-Sockeye","Sockeye",1999,10072,133931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,32,NA,NA,NA,0,105903,0,NA,NA,0,27996,0,NA,0,0,0,NA,0,NA,17
"890","Seymour-Sockeye","Sockeye",2000,11860,59563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,58537,0,NA,NA,0,1026,0,NA,0,0,0,NA,0,NA,17
"891","Seymour-Sockeye","Sockeye",2001,3743,19042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,14842,0,NA,NA,0,4200,0,NA,0,0,0,NA,0,NA,17
"892","Seymour-Sockeye","Sockeye",2002,55465,507957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,79,851,NA,NA,NA,0,497726,0,NA,NA,0,9077,224,NA,0,0,0,NA,0,NA,17
"893","Seymour-Sockeye","Sockeye",2003,18483,12366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,11206,0,NA,NA,0,870,290,NA,0,0,0,NA,0,NA,17
"894","Seymour-Sockeye","Sockeye",2004,762,6918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,6671,0,NA,NA,0,247,0,NA,0,0,0,NA,0,NA,17
"895","Seymour-Sockeye","Sockeye",2005,2326,7820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,7820,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,17
"896","Seymour-Sockeye","Sockeye",2006,57783,1086668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,211,551,NA,NA,NA,0,1063631,0,NA,NA,0,22106,169,NA,0,0,0,NA,0,NA,17
"897","Seymour-Sockeye","Sockeye",2007,5905,18273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,18056,0,NA,NA,0,217,0,NA,0,0,0,NA,0,NA,17
"898","Seymour-Sockeye","Sockeye",2008,311,2355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,2173,0,NA,NA,0,182,0,NA,0,0,0,NA,0,NA,17
"899","Seymour-Sockeye","Sockeye",2009,3093,46977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,2,NA,NA,NA,0,43538,8,NA,NA,0,3429,0,NA,0,0,0,NA,0,NA,17
"900","Seymour-Sockeye","Sockeye",2010,287496,274195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,827,NA,NA,NA,0,268598,0,NA,NA,0,4283,487,NA,0,0,0,NA,0,NA,17
"901","Seymour-Sockeye","Sockeye",2011,7994,16977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,11,NA,NA,NA,0,16741,0,NA,NA,0,225,0,NA,0,0,0,NA,0,NA,17
"902","Seymour-Sockeye","Sockeye",2012,264,819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,676,0,NA,NA,0,143,0,NA,0,0,0,NA,0,NA,17
"903","Seymour-Sockeye","Sockeye",2013,13883,7838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,4528,0,NA,NA,0,3310,0,NA,0,0,0,NA,0,NA,17
"904","Seymour-Sockeye","Sockeye",2014,57414,386637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,787,NA,NA,NA,0,384044,0,NA,NA,0,1806,0,NA,0,0,0,NA,NA,NA,17
"905","Seymour-Sockeye","Sockeye",2015,3960,858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,858,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,17
"906","Late Shuswap-Sockeye","Sockeye",1948,8502,28330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,22876,0,NA,NA,NA,5454,0,NA,0,0,0,NA,0,NA,18
"907","Late Shuswap-Sockeye","Sockeye",1949,2011,40793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,5415,NA,NA,NA,0,21384,0,NA,NA,0,0,13994,NA,0,0,0,NA,0,NA,18
"908","Late Shuswap-Sockeye","Sockeye",1950,583072,9944058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2618,594356,NA,NA,NA,0,9303676,613,NA,NA,0,12645,30150,NA,0,0,0,NA,0,NA,18
"909","Late Shuswap-Sockeye","Sockeye",1951,82094,529582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,7290,NA,NA,NA,0,519779,0,NA,NA,0,2251,262,NA,0,0,0,NA,0,NA,18
"910","Late Shuswap-Sockeye","Sockeye",1952,4211,17932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1481,NA,NA,NA,0,14320,0,NA,NA,0,2131,0,NA,0,0,0,NA,0,NA,18
"911","Late Shuswap-Sockeye","Sockeye",1953,1623,31027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1456,NA,NA,NA,0,29571,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,18
"912","Late Shuswap-Sockeye","Sockeye",1954,1067640,15869336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,714720,NA,NA,NA,0,15095741,3536,NA,NA,0,12060,43279,NA,0,0,0,NA,0,NA,18
"913","Late Shuswap-Sockeye","Sockeye",1955,44634,865520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,11116,NA,NA,NA,0,853267,0,NA,NA,0,609,528,NA,0,0,0,NA,0,NA,18
"914","Late Shuswap-Sockeye","Sockeye",1956,2103,7974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,555,NA,NA,NA,0,6961,0,NA,NA,0,458,0,NA,0,0,0,NA,0,NA,18
"915","Late Shuswap-Sockeye","Sockeye",1957,1651,3163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,16,NA,NA,NA,0,2206,0,NA,NA,0,0,941,NA,0,0,0,NA,0,NA,18
"916","Late Shuswap-Sockeye","Sockeye",1958,1128898,2213808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,871,123575,NA,NA,NA,0,2076776,646,NA,NA,0,4097,7843,NA,0,0,0,NA,0,NA,18
"917","Late Shuswap-Sockeye","Sockeye",1959,89270,382302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,7679,NA,NA,NA,0,374501,0,NA,NA,0,106,16,NA,0,0,0,NA,0,NA,18
"918","Late Shuswap-Sockeye","Sockeye",1960,1322,2549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,201,NA,NA,NA,0,2333,0,NA,NA,0,0,15,NA,0,0,0,NA,0,NA,18
"919","Late Shuswap-Sockeye","Sockeye",1961,854,8147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,204,NA,NA,NA,0,6996,0,NA,NA,0,0,947,NA,0,0,0,NA,0,NA,18
"920","Late Shuswap-Sockeye","Sockeye",1962,652104,2925312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,307,90241,NA,NA,NA,0,2740250,0,NA,NA,0,10891,83623,NA,0,0,0,NA,0,NA,18
"921","Late Shuswap-Sockeye","Sockeye",1963,80246,3131346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,78928,NA,NA,NA,0,3047429,0,NA,NA,0,3663,1326,NA,0,0,0,NA,0,NA,18
"922","Late Shuswap-Sockeye","Sockeye",1964,345,19626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,2346,NA,NA,NA,0,17103,0,NA,NA,0,177,0,NA,0,0,0,NA,0,NA,18
"923","Late Shuswap-Sockeye","Sockeye",1965,1332,24808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,496,NA,NA,NA,0,24312,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,18
"924","Late Shuswap-Sockeye","Sockeye",1966,661765,4051932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,4854,96198,NA,NA,NA,0,3914887,1478,NA,NA,0,22138,12377,NA,0,0,0,NA,0,NA,18
"925","Late Shuswap-Sockeye","Sockeye",1967,402434,3184223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,65955,NA,NA,NA,0,3108302,0,NA,NA,0,8076,1890,NA,0,0,0,NA,0,NA,18
"926","Late Shuswap-Sockeye","Sockeye",1968,2713,21961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,222,NA,NA,NA,0,20709,0,NA,NA,0,74,956,NA,0,0,0,NA,0,NA,18
"927","Late Shuswap-Sockeye","Sockeye",1969,3166,29860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1625,NA,NA,NA,0,27967,268,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,18
"928","Late Shuswap-Sockeye","Sockeye",1970,787577,5580907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,74,173639,NA,NA,NA,0,5373956,2188,NA,NA,0,2667,28383,NA,0,0,0,NA,0,NA,18
"929","Late Shuswap-Sockeye","Sockeye",1971,159119,702125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,21467,NA,NA,NA,0,680311,0,NA,NA,0,128,219,NA,0,0,0,NA,0,NA,18
"930","Late Shuswap-Sockeye","Sockeye",1972,2155,44505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,4098,NA,NA,NA,0,38342,0,NA,NA,0,2065,0,NA,0,0,0,NA,0,NA,18
"931","Late Shuswap-Sockeye","Sockeye",1973,2467,67868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,3817,NA,NA,NA,0,64051,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,18
"932","Late Shuswap-Sockeye","Sockeye",1974,619143,7050422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,145210,NA,NA,NA,0,6888446,54,NA,NA,0,9750,6962,NA,0,0,0,NA,0,NA,18
"933","Late Shuswap-Sockeye","Sockeye",1975,85540,1026264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,3181,NA,NA,NA,0,1022005,0,NA,NA,0,1078,0,NA,0,0,0,NA,0,NA,18
"934","Late Shuswap-Sockeye","Sockeye",1976,3072,14170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,578,NA,NA,NA,0,13049,0,NA,NA,0,0,543,NA,0,0,0,NA,0,NA,18
"935","Late Shuswap-Sockeye","Sockeye",1977,6027,93645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,620,NA,NA,NA,0,93025,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,18
"936","Late Shuswap-Sockeye","Sockeye",1978,1014791,9657379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,119355,NA,NA,NA,0,9358872,137,NA,NA,0,115757,62987,NA,0,271,0,NA,0,NA,18
"937","Late Shuswap-Sockeye","Sockeye",1979,162068,1499666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,7343,NA,NA,NA,0,1475536,0,NA,NA,0,15681,1106,NA,0,0,0,NA,0,NA,18
"938","Late Shuswap-Sockeye","Sockeye",1980,1817,23307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1513,NA,NA,NA,0,21350,0,NA,NA,0,444,0,NA,0,0,0,NA,0,NA,18
"939","Late Shuswap-Sockeye","Sockeye",1981,5950,9470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,4,NA,NA,NA,0,9466,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,18
"940","Late Shuswap-Sockeye","Sockeye",1982,1568612,9464899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,79877,NA,NA,NA,0,9206624,30,NA,NA,0,105481,72834,NA,0,53,0,NA,0,NA,18
"941","Late Shuswap-Sockeye","Sockeye",1983,100257,1980917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,17088,NA,NA,NA,0,1947570,0,NA,NA,0,16259,0,NA,0,0,0,NA,0,NA,18
"942","Late Shuswap-Sockeye","Sockeye",1984,2403,33174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,103,NA,NA,NA,0,32672,0,NA,NA,0,399,0,NA,0,0,0,NA,0,NA,18
"943","Late Shuswap-Sockeye","Sockeye",1985,813,14934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,61,NA,NA,NA,0,4319,0,NA,NA,0,0,9343,NA,0,1211,0,NA,0,NA,18
"944","Late Shuswap-Sockeye","Sockeye",1986,1068368,10945795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,67599,NA,NA,NA,0,10620066,75,NA,NA,0,194400,51912,NA,0,11743,0,NA,0,NA,18
"945","Late Shuswap-Sockeye","Sockeye",1987,310451,3903932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,8518,NA,NA,NA,0,3840210,0,NA,NA,0,55204,0,NA,0,0,0,NA,0,NA,18
"946","Late Shuswap-Sockeye","Sockeye",1988,3556,8220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,NA,NA,NA,0,6611,0,NA,NA,0,1608,0,NA,0,0,0,NA,0,NA,18
"947","Late Shuswap-Sockeye","Sockeye",1989,382,13135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,277,NA,NA,NA,0,12858,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,18
"948","Late Shuswap-Sockeye","Sockeye",1990,1744387,7770370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2206,19675,NA,NA,NA,0,7602634,3,NA,NA,0,125559,20134,NA,0,159,0,NA,0,NA,18
"949","Late Shuswap-Sockeye","Sockeye",1991,615852,866189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,770,NA,NA,NA,0,845854,0,NA,NA,0,19352,213,NA,0,0,0,NA,0,NA,18
"950","Late Shuswap-Sockeye","Sockeye",1992,6640,19909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,11466,0,NA,NA,0,8443,0,NA,0,0,0,NA,0,NA,18
"951","Late Shuswap-Sockeye","Sockeye",1993,753,15366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,23,NA,NA,NA,0,15343,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,18
"952","Late Shuswap-Sockeye","Sockeye",1994,664678,2610200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,634,NA,NA,NA,0,2589723,31,NA,NA,0,17569,2243,NA,0,0,0,NA,0,NA,18
"953","Late Shuswap-Sockeye","Sockeye",1995,210742,771591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,475,NA,NA,NA,0,750905,0,NA,NA,0,20211,0,NA,0,0,0,NA,0,NA,18
"954","Late Shuswap-Sockeye","Sockeye",1996,5493,61532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,31740,0,NA,NA,0,29362,430,NA,0,0,0,NA,0,NA,18
