production_stock_name,production_stock_code,broodyr,total_broodyr_spawners,total_broodyr_EFS,total_broodyr_age1_smolt,total_broodyr_age2_smolt,total_broodyr_fry_estimate,recruits_age21,recruits_age31,recruits_age32,recruits_age41,recruits_age42,recruits_age43,recruits_age51,recruits_age52,recruits_age53,recruits_age62,recruits_age63,recruits_age64,recruits_age72
Cultus,11,1976,4450,NA,986300,NA,NA,0,0,14,0,6109,0,0,0,0,0,0,0,0
Cultus,11,1977,353,NA,1219211,NA,NA,0,0,114,0,1457,0,0,0,0,0,0,0,0
Cultus,11,1978,7265,NA,167982,NA,NA,0,0,4837,0,69111,18,0,0,1279,0,0,0,0
Cultus,11,1979,32045,NA,NA,NA,NA,0,0,1662,0,106617,0,0,1627,610,0,0,0,0
Cultus,11,1980,1687,NA,NA,NA,NA,0,0,186,0,4639,0,0,0,0,0,0,0,0
Cultus,11,1981,1159,NA,NA,NA,NA,0,0,579,0,965,0,0,0,0,0,0,0,0
Cultus,11,1982,17222,NA,NA,NA,NA,0,0,883,0,12419,8,0,5529,0,0,0,0,0
Cultus,11,1983,19952,11490,NA,NA,NA,0,0,423,0,95192,0,0,711,0,0,0,0,0
Cultus,11,1984,1147,419,NA,NA,NA,0,0,215,0,9074,0,0,32,85,0,0,0,0
Cultus,11,1985,571,209,NA,NA,NA,0,0,329,0,1980,0,0,122,0,0,0,0,0
Cultus,11,1986,3533,2194,NA,NA,NA,0,0,210,0,10278,0,0,0,0,0,0,0,0
Cultus,11,1987,32336,16515,NA,NA,NA,0,0,19,0,64919,0,0,917,0,0,0,0,0
Cultus,11,1988,964,487,NA,NA,NA,0,0,99,0,6584,0,0,1142,0,0,0,0,0
Cultus,11,1989,568,236,NA,NA,NA,0,0,4,0,9729,0,0,1012,0,0,0,0,0
Cultus,11,1990,1870,1011,65184.00000000001,NA,NA,0,0,236,0,22231,0,0,2336,320,0,0,0,0
Cultus,11,1991,20191,9850,52865,NA,NA,0,0,23,0,16737,0,0,618,21,0,0,0,0
Cultus,11,1992,1205,748,178357,NA,NA,0,0,71,0,1813,0,0,0,0,0,0,0,0
Cultus,11,1993,1131,571,NA,NA,NA,0,0,11,0,934,0,0,0,0,0,0,0,0
Cultus,11,1994,4422,2524,NA,NA,NA,0,0,7,0,2299,0,0,142,0,0,0,0,0
Cultus,11,1995,10349,4278,NA,NA,NA,0,0,240,0,14024,0,0,512,17,0,0,0,0
Cultus,11,1996,2030,421,NA,NA,NA,0,0,12,0,1503,0,0,0,0,0,0,0,0
Cultus,11,1997,91,36,NA,NA,NA,0,0,0,0,699,0,0,18,0,0,0,0,0
Cultus,11,1998,2166,644,NA,NA,NA,0,0,160,0,5947,0,0,78,0,0,0,0,0
Cultus,11,1999,12403,NA,NA,NA,NA,0,0,9,0,2807,0,0,36,0,0,0,0,0
Cultus,11,2000,1227,NA,NA,NA,NA,0,0,1,0,72,0,0,8,0,0,0,0,0
Cultus,11,2001,675,NA,62563.99999999999,NA,NA,0,13,0,0,212,0,0,0,0,0,0,0,0
Cultus,11,2002,4882,2363,7557,NA,NA,0,0,182,0,5003,0,0,107,0,0,0,0,0
Cultus,11,2003,1939,662,12858,NA,NA,0,0,12,0,716,0,0,0,7,0,0,0,0
Cultus,11,2004,52,33,117005,NA,NA,0,0,111,0,1172,0,0,37,0,0,0,0,0
Cultus,11,2005,226,59,98601,NA,NA,0,0,20,0,903,0,0,0,0,0,0,0,0
Cultus,11,2006,3521,164,105692,NA,NA,0,0,834,0,19897,0,0,251,0,0,0,0,0
Cultus,11,2007,649,120,98248,NA,NA,0,0,649,0,12277,0,0,235,0,0,0,0,0
Cultus,11,2008,360,29,389158,NA,NA,0,0,278,0,1863,0,0,95,0,0,0,0,0
Cultus,11,2009,1441,123,340147,NA,NA,0,0,74,0,2679,0,0,162,0,0,0,0,0
Cultus,11,2010,10297,1008,145282,NA,NA,0,0,1387,0,18628,0,0,144,0,0,0,0,0
Cultus,11,2011,7211,359,174102,NA,NA,0,0,39,7,1589,0,0,35,0,0,0,0,0
Cultus,11,2012,892,19,318447,NA,NA,0,0,135,0,3813,0,0,134,0,0,0,0,0
Cultus,11,2013,3312,520,119500,NA,NA,0,0,261,0,843,0,0,25,0,0,0,0,0
Cultus,11,2014,4411,1388,103169,NA,NA,0,0,12,0,1411,0,0,13,0,0,0,0,0
Cultus,11,2015,1220,NA,109949,NA,NA,0,0,0,0,23,0,0,3,0,0,0,0,0
Cultus,11,2016,2606,136,50857,NA,NA,0,0,122,0,251,0,0,7,0,0,0,0,0
Cultus,11,2017,681,274,28479,NA,NA,0,0,4,0,444,0,0,21,0,0,0,0,0
Cultus,11,2018,336,153,32303,NA,NA,0,0,27,0,1769,0,0,79,0,0,0,0,NA
Cultus,11,2019,87,11,62609,NA,NA,0,0,14,0,17,0,0,0,0,NA,NA,NA,NA
Portage,12,1951,29,15,NA,NA,NA,0,0,18,0,226,0,0,0,0,0,0,0,0
Portage,12,1953,200,24,NA,NA,NA,0,0,0,0,394,0,0,0,0,0,0,0,0
Portage,12,1954,3379,1729,NA,NA,NA,0,0,1898,0,35946,0,0,0,856,0,0,0,0
Portage,12,1955,43,20,NA,NA,NA,0,0,16,0,4376,0,0,0,0,0,0,0,0
Portage,12,1957,452,20,NA,NA,NA,0,0,0,0,47,0,0,0,0,0,0,0,0
Portage,12,1958,4803,2749,NA,NA,NA,0,0,895,0,24738,0,0,12,0,0,0,0,0
Portage,12,1959,572,286,NA,NA,NA,0,0,134,0,5431,0,0,0,0,0,0,0,0
Portage,12,1961,527,12,NA,NA,NA,0,0,2,0,2721,0,0,0,0,0,0,0,0
Portage,12,1962,12034,6326,NA,NA,NA,0,0,1878,0,70118,0,0,184,0,0,0,0,0
Portage,12,1963,2011,1116,NA,NA,NA,0,0,2207,0,56214,0,0,16,0,0,0,0,0
Portage,12,1964,9,5,NA,NA,NA,0,0,42,0,571,0,0,0,11,0,0,0,0
Portage,12,1965,2108,589,NA,NA,NA,0,0,155,0,3308,0,0,0,0,0,0,0,0
Portage,12,1966,31844,15201,NA,NA,NA,0,0,332,0,30704,0,0,303,0,0,0,0,0
Portage,12,1967,4048,1983,NA,NA,NA,0,0,167,0,4005,0,0,114,0,0,0,0,0
Portage,12,1968,173,50,NA,NA,NA,0,0,0,0,1046,0,0,0,0,0,0,0,0
Portage,12,1969,1040,491,NA,NA,NA,0,0,3839,0,30743,0,0,0,0,0,0,0,0
Portage,12,1970,3901,2139,NA,NA,NA,0,0,1317,0,56751,0,0,0,0,0,0,0,0
Portage,12,1971,281,155,NA,NA,NA,0,0,2050,0,15812,0,0,0,181,0,0,0,0
Portage,12,1972,1460,98,NA,NA,NA,0,0,2127,0,13156,0,0,0,0,0,0,0,0
Portage,12,1973,4272,1688,NA,NA,NA,0,0,10591,0,80696,0,0,0,0,0,0,0,0
Portage,12,1974,8986,4843,NA,NA,NA,0,0,1645,0,40703,0,0,263,0,0,0,0,0
Portage,12,1975,3829,1631,NA,NA,NA,0,0,810,0,14691,17,0,235,0,0,0,0,0
Portage,12,1976,3800,753,NA,NA,NA,0,0,118,0,7097,0,0,0,375,0,0,0,0
Portage,12,1977,7974,3923,NA,NA,NA,0,0,768,0,38060,0,0,1161,0,0,0,0,0
Portage,12,1978,10230,3963,NA,NA,NA,0,0,1315,0,99561,16,0,4769,6042,0,50,0,0
Portage,12,1979,3663,2023,NA,NA,NA,0,0,233,0,51559,0,0,597,303,0,0,0,0
Portage,12,1980,1998,996,NA,NA,NA,0,0,675,0,11292,74,0,184,0,0,0,0,0
Portage,12,1981,6086,2951,NA,NA,NA,0,0,154,0,15829,0,0,676,3410,0,0,0,0
Portage,12,1982,23965,11734,NA,NA,NA,0,0,1276,0,198075,0,0,11246,387,0,0,0,0
Portage,12,1983,7945,4909,NA,NA,NA,0,0,432,0,36858,0,0,0,68,0,0,0,0
Portage,12,1984,1768,941,NA,NA,NA,0,0,517,0,24388,0,0,25188,472,0,0,0,0
Portage,12,1985,2083,960,NA,NA,NA,0,0,1174,0,23668,0,0,329,669,0,0,0,0
Portage,12,1986,14447,6213,NA,NA,NA,0,0,255,0,67751,0,0,3588,0,0,0,0,0
Portage,12,1987,7042,3766,NA,NA,NA,0,0,292,0,60858,373,0,1015,506,0,0,0,0
Portage,12,1988,1411,784,NA,NA,NA,0,0,394,0,15654,8,0,5040,0,0,0,0,0
Portage,12,1989,8082,5067,NA,NA,NA,0,0,178,0,185837,0,0,9777,3561,0,0,0,0
Portage,12,1990,18479,8415,NA,NA,NA,0,0,0,0,50136,0,0,834,0,0,0,0,0
Portage,12,1991,12211,7292,NA,NA,NA,0,0,0,0,15705,0,0,124,62,0,0,0,0
Portage,12,1992,2795,1378,NA,NA,NA,0,0,1049,0,13925,0,0,2162,0,0,0,0,0
Portage,12,1993,19760,9829,NA,NA,NA,0,0,7,0,169441,0,0,4361,1093,0,0,0,0
Portage,12,1994,9270,3890,NA,NA,NA,0,0,23,0,124712,0,0,2935,0,0,0,0,0
Portage,12,1995,8447,4319,NA,NA,NA,0,0,43,0,37059,0,0,918,2294,0,182,0,0
Portage,12,1996,3427,1759,NA,NA,NA,0,0,234,0,83370,0,0,1817,1090,0,0,0,0
Portage,12,1997,9774,5056,NA,NA,NA,0,0,0,0,40148,0,0,1033,318,0,0,0,0
Portage,12,1998,25205,11873,NA,NA,NA,0,0,9,0,17568,0,0,110,366,0,0,0,0
Portage,12,1999,6475,2079,NA,NA,NA,0,0,12,0,8262,0,0,689,115,0,0,0,0
Portage,12,2000,1269,671,NA,NA,NA,0,0,86,0,12743,0,0,0,0,0,0,0,0
Portage,12,2001,3159,1851,NA,NA,NA,0,0,25,0,18585,0,0,0,0,0,0,0,0
Portage,12,2002,14965,8001,NA,NA,NA,0,0,8,0,48183,0,0,0,0,0,0,0,0
Portage,12,2003,5026,3179,NA,NA,NA,0,0,0,0,4835,0,0,0,375,0,0,0,0
Portage,12,2004,1312,778,NA,NA,NA,0,0,0,0,5627,0,0,60,0,0,0,0,0
Portage,12,2005,12090,8261,NA,NA,NA,0,0,0,0,2370,30,0,0,0,0,0,0,0
Portage,12,2006,18882,10971,NA,NA,NA,0,307,60,0,172333,0,0,1370,0,0,0,0,0
Portage,12,2007,1699,849,NA,NA,NA,0,0,0,0,2906,0,0,81,0,0,0,0,0
Portage,12,2008,97,63,NA,NA,NA,0,0,0,0,121,0,0,166,146,0,0,0,0
Portage,12,2009,1836,792,NA,NA,NA,0,0,0,0,12202,0,0,0,0,0,0,0,0
Portage,12,2010,57870,26699,NA,NA,NA,0,0,280,0,83956,0,0,33,0,0,0,0,0
Portage,12,2011,1114,330,NA,NA,NA,0,0,0,0,50,0,0,56,0,0,0,0,0
Portage,12,2012,25,13,NA,NA,NA,0,0,0,0,167,0,0,0,0,0,0,0,0
Portage,12,2013,7509,4181,NA,NA,NA,0,0,0,0,1817,0,0,574,0,0,0,0,0
Portage,12,2014,24275,12447,NA,NA,NA,0,0,89,0,92859,0,0,854,0,0,0,0,0
Portage,12,2015,36,17,NA,NA,NA,0,0,0,0,7,0,0,11,0,0,0,0,0
Portage,12,2016,41,21,NA,NA,NA,0,0,0,0,34,0,0,45,0,0,0,0,0
Portage,12,2017,1265,441,NA,NA,NA,0,0,0,0,3840,0,0,647,435,0,0,0,0
Portage,12,2018,35548,22395,NA,NA,NA,0,0,19,0,43795,0,0,923,1861,0,0,0,NA
Portage,12,2019,520,260,NA,NA,NA,0,0,0,0,2443,40,0,165,73,NA,NA,NA,NA
Weaver,13,1966,20416,9860,NA,NA,14493445,0,0,660,0,73515,47,0,1939,0,0,0,0,0
Weaver,13,1967,22617,10618,NA,NA,7001665,0,0,1764,0,77288,0,0,8421,932,0,0,0,0
Weaver,13,1968,4516,2202,NA,NA,3584282,0,0,2976,0,141825,18,0,10577,0,0,0,0,0
Weaver,13,1969,58946,30604,NA,NA,37132204,0,0,3031,0,371636,0,0,38246,0,0,0,0,0
Weaver,13,1970,11096,5003,NA,NA,9842982,0,0,7393,0,371993,0,0,4653,0,0,0,0,0
Weaver,13,1971,5623,2656,NA,NA,5232601,0,0,10694,0,139598,0,0,2345,2647,0,0,0,0
Weaver,13,1972,26548,15026,NA,NA,19400437,0,0,7439,0,331589,0,0,11114,0,0,0,0,0
Weaver,13,1973,50173,24885,NA,NA,38817463,0,0,4227,0,257812,0,0,11669,959,0,0,0,0
Weaver,13,1974,66807,28099,NA,NA,43626833,0,0,5905,0,252878,0,0,26097,0,0,0,0,0
Weaver,13,1975,32011,16033,NA,NA,25960860,0,0,2922,0,165459,0,0,1479,0,0,0,0,0
Weaver,13,1976,51078,28243,NA,NA,57577618,0,0,9408,0,271322,0,0,23704,0,0,0,0,0
Weaver,13,1977,55145,28510,NA,NA,19858604,0,0,2995,0,217049,0,0,15719,0,0,0,0,0
Weaver,13,1978,76237,42315,NA,NA,43047369,0,0,10226,0,1184905,0,0,170418,636,0,0,0,0
Weaver,13,1979,51403,25702,NA,NA,27036303,0,0,1244,0,128249,0,0,11535,0,0,0,0,0
Weaver,13,1980,74839,43286,NA,NA,53002809,0,0,3167,0,331805,0,0,29742,0,0,0,0,0
Weaver,13,1981,43793,22627,NA,NA,27213489,0,0,2908,0,206879,0,0,60505,0,0,0,0,0
Weaver,13,1982,294543,115030,NA,NA,58644000,0,0,9112,0,1275213,0,0,221670,0,0,0,0,0
Weaver,13,1983,40267,27380,NA,NA,31375249,0,0,2374,0,219473,0,0,18144,0,0,0,0,0
Weaver,13,1984,60370,30434,NA,NA,45937000,0,0,7491,0,575398,4,0,51913,972,0,0,0,0
Weaver,13,1985,39460,22773,NA,NA,20269000,0,0,1101,0,48781,0,0,19418,0,0,0,0,0
Weaver,13,1986,111596,41837,NA,NA,21771000,0,0,45,0,39242,13,0,3417,0,0,0,0,0
Weaver,13,1987,63184,30105,NA,NA,29529000,0,0,798,0,192151,0,0,27769,0,0,0,0,0
Weaver,13,1988,49606,27428,NA,NA,22201000,0,0,3179,0,334751,0,0,175848,0,0,0,0,0
Weaver,13,1989,17199,10365,NA,NA,22493850,0,405,2243,7553,684087,0,0,70074,1576,0,0,0,0
Weaver,13,1990,16816,8530,NA,NA,18908819,0,0,5895,0,600890,0,0,27875,0,0,0,0,0
Weaver,13,1991,39216,18489,NA,NA,43786968,0,0,70,190,48888,0,0,16397,0,0,0,0,0
Weaver,13,1992,59758,28480,NA,NA,49328879,0,0,684,0,624100,0,0,128433,0,0,0,0,0
Weaver,13,1993,86151,34018,NA,NA,43666198,0,0,449,0,381020,0,0,119185,0,0,671,0,0
Weaver,13,1994,65026,30208,NA,NA,45832300,0,0,57,0,646785,0,0,69090,0,0,0,0,0
Weaver,13,1995,33441,10904,NA,NA,22742909,0,0,114,0,170376,0,0,95953,0,0,0,0,0
Weaver,13,1996,72377,26848,NA,NA,47910067,0,0,227,0,350965,0,0,32221,0,0,0,0,0
Weaver,13,1997,25523,10724,NA,NA,14003023,0,0,10,0,192696,0,0,23291,0,0,0,0,0
Weaver,13,1998,57159,29811,NA,NA,51468574,0,0,176,0,500753,0,0,65956,0,0,0,0,0
Weaver,13,1999,34838,13106,NA,NA,31548568,0,0,18,0,182595,0,0,64316,0,0,0,0,0
Weaver,13,2000,6623,2732,NA,NA,6736434,0,0,389,0,104221,0,0,9522,0,0,0,0,0
Weaver,13,2001,20091,8035,NA,NA,21280940,0,0,50,0,145865,0,0,50168,0,0,0,0,0
Weaver,13,2002,101051,36269,NA,NA,50755295,0,0,321,0,227687,0,0,14822,0,0,0,0,0
Weaver,13,2003,49877,24683,NA,NA,46799352,0,0,23,0,127468,0,0,61308,0,0,0,0,0
Weaver,13,2004,25429,13968,NA,NA,28470517,0,7199,92,2991,55327,0,0,56649,0,0,0,0,0
Weaver,13,2005,48837,23597,NA,NA,35565076,0,0,57,0,59588,0,0,4507,0,0,0,0,0
Weaver,13,2006,39804,13618,NA,NA,46388762,0,1371,1303,0,227898,0,0,21840,0,0,0,0,0
Weaver,13,2007,37392,15825,NA,NA,29480572,0,0,2277,959,313697,0,0,13947,0,0,0,0,0
Weaver,13,2008,2813,617,NA,NA,1409120,0,0,0,0,16523,0,0,47115,0,0,0,0,0
Weaver,13,2009,35973,12871,NA,NA,34731201,14,0,33,0,204491,0,0,25692,0,0,0,0,0
Weaver,13,2010,61263,25328,NA,NA,44484239,67,0,3600,389,113416,0,48,10841,0,0,0,0,0
Weaver,13,2011,72577,24535,NA,NA,37644762,0,0,0,0,532,0,0,21,0,0,0,0,0
Weaver,13,2012,924,397,NA,NA,466409,0,0,60,16,1062,0,0,626,0,0,0,0,0
Weaver,13,2013,36077,15535,NA,NA,35881129,0,8,65,0,62625,0,0,30421,0,20,0,0,0
Weaver,13,2014,24646,10446,NA,NA,17430166,0,0,185,0,20584,0,0,1037,0,0,0,0,0
Weaver,13,2015,3032,1133,NA,NA,1805148,0,0,0,23,2570,0,0,137,0,0,0,0,0
Weaver,13,2016,300,94,NA,NA,141590,0,0,34,0,216,0,0,0,0,0,0,0,0
Weaver,13,2017,32881,14382,NA,NA,25635643,0,0,92,0,156050,0,0,65045,0,268,0,0,0
Weaver,13,2018,15095,8547,NA,NA,15901711,0,0,90,934,267995,0,0,47665,0,16,0,0,NA
Weaver,13,2019,1823,1015,NA,NA,NA,0,0,16,0,40483,0,0,506,0,NA,NA,NA,NA
North Barriere,14,1959,27,14,NA,NA,NA,0,0,0,0,1025,0,0,89,0,0,0,0,0
North Barriere,14,1963,439,248,NA,NA,NA,0,0,0,0,6502,0,0,32,0,0,0,0,0
North Barriere,14,1964,146,67,NA,NA,NA,0,0,14,0,3623,0,0,0,0,0,0,0,0
North Barriere,14,1967,920,294,NA,NA,NA,0,0,0,0,15201,0,0,0,0,0,0,0,0
North Barriere,14,1968,954,577,NA,NA,NA,0,0,14,0,14846,0,0,169,8,0,0,0,0
North Barriere,14,1969,52,22,NA,NA,NA,0,0,0,0,881,0,0,0,0,0,0,0,0
North Barriere,14,1970,9,5,NA,NA,NA,0,0,0,0,740,0,0,0,0,0,0,0,0
North Barriere,14,1971,1300,306,NA,NA,NA,0,0,263,0,15407,40,0,819,178,0,0,0,0
North Barriere,14,1972,1931,1030,NA,NA,NA,0,0,156,0,28193,0,0,205,453,0,0,0,0
North Barriere,14,1973,205,83,NA,NA,NA,0,0,0,0,1106,0,0,0,0,0,0,0,0
North Barriere,14,1974,243,70,NA,NA,NA,0,0,0,0,536,0,0,0,50,0,0,0,0
North Barriere,14,1975,4127,2181,NA,NA,NA,0,0,569,0,58841,0,0,2143,898,0,0,0,0
North Barriere,14,1976,4090,2373,NA,NA,NA,0,0,64,0,20252,0,0,1106,1339,0,0,0,0
North Barriere,14,1977,355,174,NA,NA,NA,0,0,0,0,7426,0,0,1704,1354,0,0,0,0
North Barriere,14,1978,675,46,NA,NA,NA,0,0,160,0,2230,0,0,0,0,0,1210,0,0
North Barriere,14,1979,15590,8046,NA,NA,NA,0,0,8,0,9084,0,0,5145,4149,0,178,0,0
North Barriere,14,1980,8437,4413,NA,NA,NA,0,0,60,0,34268,0,0,1702,175,0,0,0,0
North Barriere,14,1981,2113,1067,NA,NA,NA,0,0,0,0,2742,0,0,1205,0,0,0,0,0
North Barriere,14,1982,1139,656,NA,NA,NA,0,0,61,0,9104,0,0,1724,251,0,0,0,0
North Barriere,14,1983,5018,2596,NA,NA,NA,0,0,124,0,35855,0,0,2395,748,0,0,0,0
North Barriere,14,1984,11021,6291,NA,NA,NA,0,0,361,0,42781,0,0,4283,2017,0,202,0,0
North Barriere,14,1985,1620,696,NA,NA,NA,0,0,5,0,23647,0,0,8179,1988,0,352,0,0
North Barriere,14,1986,6120,3323,NA,NA,NA,0,0,115,0,33093,0,0,1113,1090,0,0,0,0
North Barriere,14,1987,16871,9212,NA,NA,NA,0,0,36,0,65946,0,0,10502,2166,0,0,0,0
North Barriere,14,1988,27107,13209,NA,NA,NA,0,0,0,0,43984,0,0,4663,2003,0,0,0,0
North Barriere,14,1989,4037,2813,NA,NA,NA,0,0,104,0,13765,0,0,5689,246,0,0,0,0
North Barriere,14,1990,11898,6702,NA,NA,NA,0,0,0,0,14471,0,0,7886,446,0,192,0,0
North Barriere,14,1991,20554,11945,NA,NA,NA,0,0,0,0,10613,6,0,771,3464,0,0,0,0
North Barriere,14,1992,9392,6103,NA,NA,NA,0,0,9,0,42702,0,0,7561,357,0,0,0,0
North Barriere,14,1993,7703,5030,NA,NA,NA,0,0,52,0,28621,0,0,13201,782,0,659,0,0
North Barriere,14,1994,5930,3515,NA,NA,NA,0,0,0,0,4865,0,0,8122,878,0,196,0,0
North Barriere,14,1995,11263,5988,NA,NA,NA,0,0,0,0,31391,0,0,5357,262,0,0,0,0
North Barriere,14,1996,32757,15409,NA,NA,NA,0,0,0,0,9409,0,0,3534,884,0,0,0,0
North Barriere,14,1997,9110,4379,NA,NA,NA,0,0,17,0,3670,0,0,2475,99,0,0,0,0
North Barriere,14,1998,8750,4972,NA,NA,NA,0,0,25,0,9255,0,0,3860,0,0,0,0,0
North Barriere,14,1999,5710,3341,NA,NA,NA,0,0,0,0,30308,0,0,12588,629,0,0,0,0
North Barriere,14,2000,10479,4796,NA,NA,NA,0,0,239,0,56019,0,0,3934,405,0,0,0,0
North Barriere,14,2001,5885,3343,NA,NA,NA,0,0,0,0,9545,0,0,2316,0,0,0,0,0
North Barriere,14,2002,7331,4936,NA,NA,NA,0,0,46,0,66869,0,0,9039,258,0,0,0,0
North Barriere,14,2003,9493,5317,NA,NA,NA,0,0,0,0,10416,0,0,2932,345,0,0,0,0
North Barriere,14,2004,2763,1594,NA,NA,NA,0,0,6,0,6985,0,0,692,17,0,0,0,0
North Barriere,14,2005,4351,2817,NA,NA,NA,0,0,0,0,924,0,0,589,991,0,0,94,0
North Barriere,14,2006,11482,8278,NA,NA,NA,0,0,0,0,18136,0,0,14235,538,0,0,0,0
North Barriere,14,2007,11409,6900,NA,NA,NA,0,0,0,0,5999,0,0,284,814,0,180,0,0
North Barriere,14,2008,2270,210,NA,NA,NA,0,0,0,0,7798,0,0,604,0,0,0,0,0
North Barriere,14,2009,1170,715,NA,NA,NA,0,0,0,0,6748,0,0,1693,0,0,0,0,0
North Barriere,14,2010,10808,5564,NA,NA,NA,0,0,56,0,22085,0,0,717,0,0,0,0,0
North Barriere,14,2011,9988,4498,NA,NA,NA,0,0,21,0,2347,0,0,217,169,0,19,0,0
North Barriere,14,2012,1967,747,NA,NA,NA,0,0,0,0,2093,0,0,359,0,0,0,0,0
North Barriere,14,2013,3513,1951,NA,NA,NA,0,0,0,0,459,0,0,369,0,0,0,0,0
North Barriere,14,2014,11467,6828,NA,NA,NA,0,0,13,0,6383,0,0,540,0,0,0,0,0
North Barriere,14,2015,1420,946,NA,NA,NA,0,0,0,0,136,0,0,347,96,0,0,0,0
North Barriere,14,2016,1152,603,NA,NA,NA,0,0,0,0,858,0,0,137,0,0,0,0,0
North Barriere,14,2017,678,366,NA,NA,NA,0,0,0,0,1071,0,0,482,0,0,0,0,0
North Barriere,14,2018,2430,1416,NA,NA,NA,0,0,0,0,7613,0,0,410,102,0,0,0,NA
North Barriere,14,2019,524,263,NA,NA,NA,0,0,0,0,2859,0,0,159,19,NA,NA,NA,NA
Scotch,15,1948,50,5,NA,NA,NA,0,0,0,0,51,0,0,0,0,0,0,0,0
Scotch,15,1949,1764,1003,NA,NA,NA,0,0,496,0,6023,0,0,0,0,0,0,0,0
Scotch,15,1952,338,10,NA,NA,NA,0,0,0,0,35,0,0,0,0,0,0,0,0
Scotch,15,1953,1364,780,NA,NA,NA,0,0,294,0,9205,0,0,0,0,0,0,0,0
Scotch,15,1957,2230,1213,NA,NA,NA,0,0,24,0,1196,0,0,0,0,0,0,0,0
Scotch,15,1961,598,295,NA,NA,NA,0,0,0,0,8073,0,0,0,112,0,0,0,0
Scotch,15,1962,7,1,NA,NA,NA,0,0,0,0,2717,0,0,0,0,0,0,0,0
Scotch,15,1965,1910,777,NA,NA,NA,0,0,200,0,16437,0,0,0,0,0,0,0,0
Scotch,15,1966,459,236,NA,NA,NA,0,0,0,0,2956,0,0,0,0,0,0,0,0
Scotch,15,1969,3395,1317,NA,NA,NA,0,0,120,0,33883,0,0,0,0,0,0,0,0
Scotch,15,1970,304,142,NA,NA,NA,0,0,0,0,2236,0,0,0,0,0,0,0,0
Scotch,15,1973,6235,2966,NA,NA,NA,0,0,0,0,57852,0,0,54,0,0,0,0,0
Scotch,15,1974,464,275,NA,NA,NA,0,0,0,0,7918,0,0,0,0,0,0,0,0
Scotch,15,1976,41,20,NA,NA,NA,0,0,0,0,279,0,0,0,0,0,0,0,0
Scotch,15,1977,13586,6702,NA,NA,NA,0,0,163,0,76206,0,0,1334,0,0,0,0,0
Scotch,15,1978,2056,1091,NA,NA,NA,0,0,0,0,19287,0,0,41,0,0,0,0,0
Scotch,15,1980,205,62,NA,NA,NA,0,0,0,0,1532,0,0,0,0,0,0,0,0
Scotch,15,1981,18952,6887,NA,NA,NA,0,0,71,0,25296,0,0,0,0,0,0,0,0
Scotch,15,1982,4709,2544,NA,NA,NA,0,0,192,0,103900,0,0,5475,30,0,0,0,0
Scotch,15,1983,239,133,NA,NA,NA,0,0,0,0,2382,0,0,250,0,0,0,0,0
Scotch,15,1984,428,265,NA,NA,NA,0,0,12,0,2613,0,0,0,0,0,0,0,0
Scotch,15,1985,3442,1436,NA,NA,NA,0,0,1471,0,42541,0,0,0,0,0,0,0,0
Scotch,15,1986,26624,11299,NA,NA,NA,0,0,0,0,250911,0,0,6148,0,0,0,0,0
Scotch,15,1987,2097,1148,NA,NA,NA,0,0,49,0,20633,0,0,9762,0,0,0,0,0
Scotch,15,1988,2093,723,NA,NA,NA,0,0,0,0,3320,0,0,0,0,0,0,0,0
Scotch,15,1989,7236,3928,NA,NA,NA,0,0,578,0,16150,0,0,0,0,0,0,0,0
Scotch,15,1990,83406,34411,NA,NA,NA,0,0,265,0,311154,0,0,4738,123,0,0,0,0
Scotch,15,1992,2281,1385,NA,NA,NA,0,0,1,0,2104,0,0,349,0,0,0,0,0
Scotch,15,1993,8528,3259,NA,NA,NA,0,0,59,0,11827,0,0,0,0,0,0,0,0
Scotch,15,1994,73183,26711,NA,NA,NA,0,0,196,0,181988,0,0,2267,0,0,0,0,0
Scotch,15,1995,14773,7810,NA,NA,NA,0,0,11,0,12240,0,0,1925,0,0,0,0,0
Scotch,15,1996,4665,2205,NA,NA,NA,0,0,0,0,3404,0,0,744,0,0,0,0,0
Scotch,15,1997,3095,1415,NA,NA,NA,0,0,4,0,2249,0,0,0,0,0,0,0,0
Scotch,15,1998,35993,17001,NA,NA,NA,0,0,148,0,191273,0,0,2269,0,0,0,0,0
Scotch,15,1999,4093,2034,NA,NA,NA,0,0,0,0,15722,0,0,10701,0,0,0,0,0
Scotch,15,2000,3769,1732,NA,NA,NA,0,0,2,0,40512,0,0,698,0,0,0,0,0
Scotch,15,2001,2597,1336,NA,NA,NA,0,0,0,0,17024,0,0,0,0,0,0,0,0
Scotch,15,2002,101269,50375,NA,NA,NA,0,1161,1008,0,675243,0,0,15810,0,0,0,0,0
Scotch,15,2003,5091,2477,NA,NA,NA,0,0,0,0,1305,0,0,376,0,0,0,0,0
Scotch,15,2004,783,432,NA,NA,NA,0,0,2,0,3764,0,0,154,0,0,0,0,0
Scotch,15,2005,5171,2686,NA,NA,NA,0,0,0,0,5959,0,0,0,0,0,0,0,0
Scotch,15,2006,144199,72735,NA,NA,NA,0,411,810,0,1006520,0,0,22655,0,0,0,0,0
Scotch,15,2007,8274,4758,NA,NA,NA,0,0,0,0,48745,0,0,1061,0,0,0,0,0
Scotch,15,2008,654,139,NA,NA,NA,0,0,0,0,4794,0,0,605,0,0,0,0,0
