Ugashik,1990,0,0,"10,683","1,407",0,973,"374,220","787,821","2,495",0,"12,551","2,004,495","662,361","1,553",0,0,0,0,"749,478"
Ugashik,1991,0,443,264,0,0,"6,843","2,063,056","3,857,991","19,160",0,420,"452,474","276,442","3,835",0,0,0,0,"2,482,016"
Ugashik,1992,0,"4,731","59,370","1,048",0,"6,376","322,825","839,605",691,0,"9,211","935,884","940,448","27,507",0,0,"1,345",0,"2,194,927"
Ugashik,1993,0,"1,082","2,503",0,0,"1,970","408,126","391,217","29,347",0,"5,033","273,290","244,594",0,0,0,417,0,"1,413,454"
Ugashik,1994,0,0,"1,013",0,0,"19,397","260,833","521,900","8,350",97,"7,830","596,048","168,387","2,367",0,0,96,0,"1,095,068"
Ugashik,1995,0,"2,857",0,0,0,"10,261","3,803,140","1,732,035","31,424",0,0,"130,226","63,024",783,0,0,0,0,"1,321,108"
Ugashik,1996,0,0,0,0,0,0,"260,684","1,050,833","1,055",140,0,"31,801","9,008",345,0,0,0,0,"692,167"
Ugashik,1997,0,0,0,0,0,0,"283,828","647,818","11,946",0,"2,867","1,657,638","418,908","2,116",0,2,0,0,"656,641"
Ugashik,1998,0,0,0,0,0,"1,237","179,053","302,211","4,402",0,21,"524,716","235,001",0,0,465,0,0,"924,853"
Ugashik,1999,0,0,0,0,0,"3,671","1,255,075","907,859","4,844",0,"24,648","1,185,603","289,264","3,194",0,0,0,0,"1,662,042"
Ugashik,2000,0,0,0,0,0,"2,249","1,866,357","2,342,567","25,206",0,397,"44,274","74,227",0,0,1,0,0,"638,420"
Ugashik,2001,0,0,0,410,0,629,"399,298","1,437,912","52,170",347,"2,009","130,861","160,042",502,0,0,0,0,"866,368"
Ugashik,2002,0,0,"7,693",0,0,"7,745","2,071,289","2,167,493","13,089",0,242,"305,594","26,176",0,0,8,0,0,"905,584"
Ugashik,2003,0,"17,204",0,753,0,"10,938","4,701,778","1,532,813","12,797",0,0,"35,668","61,131",0,0,0,0,0,"790,202"
Ugashik,2004,0,0,522,0,0,"12,627","1,319,887","1,594,092","2,921",0,373,"1,238,126","363,069",0,0,0,0,0,"815,104"
Ugashik,2005,0,0,0,931,0,650,"876,221","2,314,050","6,212",0,"1,957","1,174,215","887,536","2,700",0,625,0,0,"799,612"
Ugashik,2006,0,0,"2,987",354,0,"66,930","1,066,920","1,077,436","7,477",0,"21,808","935,099","223,238",0,0,0,0,0,"1,003,158"
Ugashik,2007,0,0,0,0,0,"41,843","1,274,646","930,355","1,858",0,"13,505","697,800","180,552",0,0,0,0,0,"2,599,186"
Ugashik,2008,0,0,"2,818","1,716",0,"7,974","1,047,222","1,729,138",798,0,"1,656","332,241","39,882",0,0,0,0,0,"596,332"
Ugashik,2009,0,0,0,0,0,"8,826","376,290","317,253",19,0,"2,519","144,373","132,472",0,0,0,"1,139",0,"1,364,338"
Ugashik,2010,0,0,"1,096",0,0,"10,045","579,294","790,144",0,0,"6,942","441,781","283,973",0,0,0,2,0,"830,886"
Ugashik,2011,0,949,0,0,0,"64,067","2,738,466","2,087,482","8,425",306,"41,288","1,304,626","495,528","4,395",0,133,265,0,"1,029,853"
Ugashik,2012,0,0,0,0,0,"104,687","3,480,574","1,582,991","6,249",0,"5,117","653,764","84,332",0,0,0,0,0,"670,578"
Ugashik,2013,0,0,0,0,0,"29,906","3,860,507","2,008,451","2,522",0,978,"56,488","31,764",0,0,0,0,0,"898,110"
Ugashik,2014,0,0,0,0,0,"70,410","2,596,182","1,576,519","1,572",0,0,"53,209","28,826",7,0,0,0,0,"640,158"
Ugashik,2015,0,0,0,0,0,"13,554","1,880,556","1,598,528",1,0,"6,554","321,080","324,455",0,0,0,0,0,"1,564,638"
Ugashik,2016,0,0,0,0,0,"53,838","3,018,963","2,971,245","5,348",0,"5,883","844,961","255,653",0,0,26,0,0,"1,635,270"
Ugashik,2017,0,0,0,0,0,"103,762","6,695,359","5,583,730","33,449",0,"3,330","529,092","997,490","1,509",0,1,0,0,"1,186,446"
Ugashik,2018,0,0,0,0,0,"20,785","1,176,247","2,373,781",71,0,"2,912","409,271","615,035","2,493",0,0,0,NA,"1,167,792"
Ugashik,2019,0,0,0,0,0,"7,554","393,490","632,562","5,362",NA,"11,829","468,362","95,331",NA,0,140,NA,NA,"1,547,748"
Egegik,1963,0,0,"1,025",0,0,0,"2,667","85,597",0,0,"2,264","513,647","298,367",0,0,"82,831","7,475",0,"997,602"
Egegik,1964,0,0,0,0,0,229,"61,058","36,450",0,0,"5,946","1,534,887","222,304",0,0,"72,732","4,276",0,"849,576"
Egegik,1965,0,0,0,0,0,0,"24,284","10,867","1,594",0,"24,472","1,485,854","811,266","1,013",0,"6,338","22,797",0,"1,444,608"
Egegik,1966,0,0,177,0,0,0,"145,854","550,528","1,040",0,105,"563,055","781,194",0,0,"9,642","6,675",0,"804,246"
Egegik,1967,0,0,"1,901",0,0,0,"56,673","188,696",0,0,470,"748,745","630,902","1,833",0,669,"1,542",0,"636,864"
Egegik,1968,0,0,"1,006",0,0,0,"20,399","46,666",0,0,0,"90,534","200,828","8,546",0,0,"9,076",0,"338,654"
Egegik,1969,0,0,0,0,0,0,"8,738","103,338",0,0,"3,358","1,090,569","1,178,715",0,0,"371,010",0,0,"1,015,554"
Egegik,1970,0,0,0,0,0,0,"106,127","81,045",0,0,0,"565,760",0,0,0,"415,534","34,119",0,"919,734"
Egegik,1971,0,0,0,0,0,0,"21,238",0,0,0,"3,282","1,289,361","1,266,965",0,0,"55,646","64,037",147,"634,014"
Egegik,1972,0,0,0,0,0,0,0,"72,018",186,0,0,"1,532,500","1,234,294",0,0,"56,930","13,973",0,"546,402"
Egegik,1973,0,0,0,0,0,0,"35,038","75,611",0,0,438,"585,165","724,246",0,0,"23,869","7,319",0,"328,842"
Egegik,1974,0,"1,443",0,0,0,0,"49,638","88,787",0,0,"12,430","1,666,319","561,290",0,0,"58,939","2,462",0,"1,275,630"
Egegik,1975,0,0,0,0,0,0,"55,085","151,116",0,0,"7,279","2,234,183","580,804","1,090",0,"8,921","1,690",0,"1,173,840"
Egegik,1976,0,148,0,0,0,0,"381,107","452,344",586,0,"53,443","2,772,401","820,445",0,0,0,0,0,"509,160"
Egegik,1977,0,0,0,0,0,"2,322","823,006","1,935,491","11,696",0,"1,846","628,139","698,975",0,0,"58,420","7,714",0,"692,514"
Egegik,1978,0,0,0,0,0,0,"387,998","422,635",860,0,"6,741","6,590,350","2,484,585",0,0,"13,141","8,593",0,"895,698"
Egegik,1979,0,0,0,"6,465",0,"2,849","657,110","219,731",0,0,"2,251","1,973,576","1,176,189","1,570",0,0,0,0,"1,032,042"
Egegik,1980,0,0,"23,353",0,0,"4,870","706,929","2,450,118","4,963",0,"22,072","4,056,129","948,854",0,363,"4,766",0,0,"1,060,860"
Egegik,1981,0,0,0,0,0,0,"593,439","432,086","3,247",0,"45,078","2,883,766","1,470,066",0,0,"6,290","7,613",0,"694,680"
Egegik,1982,0,0,897,0,0,"1,756","1,215,619","1,929,109","6,501",0,"11,565","1,689,007","1,557,303",0,0,"22,290","1,028",0,"1,034,628"
Egegik,1983,0,0,0,3,0,"2,413","1,279,753","2,553,114","6,397",0,"7,273","3,484,608","3,439,217","16,752",0,"13,729","8,373",0,"792,282"
Egegik,1984,0,0,"1,314",0,0,484,"398,396","637,988","5,627",0,"85,549","5,245,774","5,130,350","8,675","1,895","213,206","37,097",0,"1,165,345"
Egegik,1985,0,437,144,0,0,435,"425,955","781,318","2,769",0,"33,925","4,020,183","1,102,467",0,0,"4,119","10,932",0,"1,095,192"
Egegik,1986,0,0,"2,035",0,0,"1,409","2,415,527","3,246,243","68,373",0,"10,807","4,062,145","4,210,470","56,070",0,"95,077","38,976",0,"1,152,180"
Egegik,1987,0,"1,250","2,368",0,0,0,"699,119","4,224,764","134,447",0,"69,292","8,870,957","11,458,635","44,044","5,631","154,846","66,090",0,"1,273,553"
Egegik,1988,0,0,"2,318",0,0,"1,176","296,195","1,049,594","5,737",0,"106,274","11,121,318","6,458,564","3,861",0,"257,264","162,841",0,"1,612,745"
Egegik,1989,0,0,0,0,0,0,"199,212","251,240","4,115",0,"37,449","5,179,386","4,242,641",436,"2,128","189,471","28,405",0,"1,611,566"
Egegik,1990,0,0,0,0,0,0,"393,971","729,603","5,082",0,"73,046","8,809,855","5,980,914","32,458","2,910","13,130","19,350",0,"2,191,582"
Egegik,1991,0,"4,437",742,312,0,"1,450","1,208,929","2,874,741","25,215",0,"18,657","3,223,466","2,573,855",136,0,"9,062","7,960",0,"2,786,925"
Egegik,1992,955,"1,243","10,943","1,620",0,63,"239,877","531,796","2,781",0,"38,891","4,580,343","3,190,112","9,411","2,397","38,919","19,296",0,"1,945,632"
Egegik,1993,0,0,0,0,0,0,"117,629","329,344",1,0,"30,535","800,145","653,288",0,0,"1,218","3,874",0,"1,517,000"
Egegik,1994,0,131,0,0,0,"7,732","249,363","493,716",3,0,"67,291","3,805,469","3,299,276","21,867",0,"26,806","7,825",0,"1,897,977"
Egegik,1995,0,0,0,0,0,"3,546","1,495,268","2,696,124","18,707",0,"3,043","1,726,750","1,539,472","13,866",0,"11,312","14,791",0,"1,266,692"
Egegik,1996,0,0,0,0,0,363,"412,383","1,386,366","21,944",0,"3,484","542,540","1,749,165","3,088","2,446","30,409","9,140",0,"1,076,460"
Egegik,1997,0,0,2,0,0,0,"17,162","177,855",16,0,"18,742","3,493,431","2,069,386","2,145","9,876","233,787","40,652",0,"1,104,004"
Egegik,1998,0,0,0,0,0,2,"20,335","76,434",3,0,"12,649","490,761","654,092",954,89,"15,139",56,0,"1,110,938"
Egegik,1999,0,0,0,0,0,0,"162,300","395,983",207,0,"171,814","9,207,076","3,035,602","2,035",0,"18,602","10,954",0,"1,728,397"
Egegik,2000,0,0,0,0,0,542,"1,302,474","2,432,554","33,426",0,"25,105","3,546,271","4,647,481","23,090",0,"18,902","8,124",0,"1,032,138"
Egegik,2001,0,0,1,"1,765",0,0,"292,656","797,158",459,0,"47,659","1,585,957","2,059,102",0,0,920,505,0,"968,872"
Egegik,2002,0,0,246,0,0,"27,641","1,450,971","2,203,108","1,520",0,"45,866","1,050,682","511,618",0,0,562,0,0,"1,036,092"
Egegik,2003,0,0,0,0,0,"19,081","1,984,956","2,552,431","18,806",0,"41,159","1,926,995","2,245,896","5,191",0,"4,979","2,022",0,"1,152,120"
Egegik,2004,0,0,0,0,0,"23,434","2,789,827","3,459,266",0,0,"39,827","6,022,979","1,767,627",375,"2,270","26,667","7,408",0,"1,290,144"
Egegik,2005,0,0,0,0,0,"4,350","470,726","202,329",19,0,"36,929","2,866,201","2,550,953","6,193",740,"33,876","12,711",0,"1,621,734"
Egegik,2006,0,0,0,0,0,"7,820","144,943","253,936","1,720",0,"121,161","1,632,027","1,370,541",0,317,"29,958","11,553",0,"1,465,158"
Egegik,2007,0,0,0,0,0,"8,769","53,088","429,490",14,0,"71,868","3,377,632","2,457,309","4,011","2,175","21,920","16,152",0,"1,432,500"
Egegik,2008,0,0,"1,042",0,0,317,"630,408","1,090,911",16,0,"58,270","1,104,842","943,565",0,"1,582",484,0,0,"1,259,568"
Egegik,2009,0,0,0,0,0,"5,486","305,234","488,975","8,428",0,"122,199","2,763,498","785,872",0,"7,960","20,169",0,0,"1,146,276"
Egegik,2010,0,0,991,0,0,"10,192","537,683","671,672",0,0,"274,216","5,984,740","2,345,584",0,"18,841","54,556","12,913",0,"927,054"
Egegik,2011,0,"7,212","1,970",0,0,"36,548","444,734","1,095,740","4,107",0,"532,951","3,901,938","3,275,009",17,"1,227","42,413","19,642",0,"961,200"
Egegik,2012,0,0,0,0,0,"38,197","1,977,511","1,278,331","2,657",0,"353,152","4,775,925","1,137,567",0,"2,470","3,722","2,316",0,"1,233,900"
Egegik,2013,0,0,0,0,0,"162,141","2,859,582","1,945,681",18,0,"88,059","467,780","495,689",0,"1,622",0,0,0,"1,113,630"
Egegik,2014,0,0,0,0,0,"102,286","2,156,591","2,005,941",0,0,"73,755","1,280,264","198,214",0,0,"1,408",0,0,"1,382,466"
Egegik,2015,0,0,0,0,0,"295,278","11,553,434","12,280,096",0,0,"66,999","993,181","279,853",0,0,0,0,0,"2,160,792"
Egegik,2016,0,0,0,0,0,"29,391","1,774,510","222,245","4,529",0,"168,097","2,276,904","739,009",0,0,88,0,0,"1,837,260"
Egegik,2017,0,0,0,0,0,"181,714","3,928,523","4,677,889","23,594",0,"366,575","6,769,936","6,815,995","8,503",0,"1,620",0,0,"2,600,982"
Egegik,2018,0,0,0,0,0,"294,139","5,929,775","6,425,631","24,037",0,"63,110","1,014,977","582,499",32,0,728,0,NA,"1,608,354"
Egegik,2019,0,0,0,0,0,"36,812","265,146","185,919",129,NA,"140,093","1,063,136","665,266",NA,0,"3,007",NA,NA,"2,340,210"
Nushagak,1963,0,0,"40,442","38,789",0,0,0,0,226,0,0,"124,685","10,698",0,0,0,0,0,"234,821"
Nushagak,1964,0,"13,964","9,661","1,351",0,0,0,"51,330",0,0,0,"15,074","1,963",0,0,0,0,0,"134,853"
Nushagak,1965,0,"2,117","13,934",0,0,0,"86,140","672,474",0,0,0,"5,089",0,0,0,0,0,0,"255,794"
Nushagak,1966,0,"4,968","83,443","1,061",0,670,"91,353","520,071",0,0,0,0,0,0,0,0,0,0,"233,578"
Nushagak,1967,0,"9,148","26,640",0,0,"2,290","118,677","47,474","4,048",0,"7,843","4,510","6,403",0,0,0,0,0,"74,003"
Nushagak,1968,0,0,0,"7,854",0,0,"35,190","293,845","2,760",0,0,0,"4,530",0,0,0,0,0,"142,360"
Nushagak,1969,0,0,"97,507","5,026",0,0,"4,815","66,889","4,045",0,0,"36,821","278,589",0,0,0,0,0,"95,805"
Nushagak,1970,0,"2,654","3,370",0,0,0,"127,285","12,169","3,442",0,486,"745,793","93,565",0,0,0,0,0,"452,892"
Nushagak,1971,0,"1,211","9,601",0,0,"3,816",1,"807,916","2,596",0,1,"28,355","157,501",0,0,0,0,0,"312,699"
Nushagak,1972,0,"3,598","75,229",887,128,0,"71,034","863,255",0,0,0,"46,130","87,718",0,0,0,0,0,"39,851"
Nushagak,1973,0,"4,046","25,302","1,816",0,0,0,"1,231,778","12,062",0,0,"61,562","43,019",0,0,605,0,0,"210,601"
Nushagak,1974,0,"1,112",0,0,0,0,0,70,0,0,0,"347,528","34,914",0,0,0,0,0,"204,190"
Nushagak,1975,0,"15,231","16,604","13,548",0,"33,598","622,880","4,934,293","95,363",0,0,"154,757","108,875",0,0,0,0,0,"832,093"
Nushagak,1976,0,"6,033","62,381",0,"2,596",0,"190,047","3,422,923","57,970",0,0,"203,260","406,715",0,0,0,0,0,"520,303"
Nushagak,1977,0,0,"16,136","63,770",0,0,"21,274","3,028,330","92,537",0,"7,964",0,"6,077",0,0,0,0,0,"611,588"
Nushagak,1978,0,0,"345,825","133,718",0,0,"89,106","933,192",0,0,0,"11,883",0,0,0,0,0,0,"734,040"
Nushagak,1979,0,"72,863","529,084",0,0,0,"430,997","767,683","45,526",0,0,0,0,0,0,0,0,0,"551,272"
Nushagak,1980,0,"22,436","523,065","34,504",0,0,"19,768","312,947","8,820",0,0,"167,393","121,331",0,0,0,0,0,"3,669,136"
Nushagak,1981,0,"30,304","101,602","8,931",0,0,"250,006","1,576,925","5,804",0,0,"2,612",0,573,0,0,0,0,"1,118,873"
Nushagak,1982,0,"82,470","420,279","34,031",0,"1,195","125,109","594,091","71,345",0,0,0,"6,628",0,0,0,0,0,"664,580"
Nushagak,1983,0,"115,055","502,453","111,520",0,276,"233,673","543,194","17,210",0,0,"5,890","19,467",0,0,0,0,0,"446,845"
Nushagak,1984,0,"10,147","218,564","26,533",0,0,"46,771","432,523","20,858",0,0,"3,962","1,890",0,0,0,0,0,"655,739"
Nushagak,1985,0,"85,591","533,285","63,475",0,0,"63,478","638,819","18,464",0,0,"2,858","10,900",0,0,0,0,0,"551,319"
Nushagak,1986,0,"94,281","803,990","54,040",0,0,"98,020","791,155","200,174",0,0,0,"50,092",820,0,0,0,0,"1,095,241"
Nushagak,1987,0,"174,615","667,893","217,691",0,0,"32,994","660,535","122,522",0,0,"15,735","11,517","1,955",0,0,0,0,"429,182"
Nushagak,1988,0,"53,520","450,950","110,430",0,0,"206,199","1,651,453","72,229",0,0,"5,343","7,214",0,0,0,0,0,"534,460"
Nushagak,1989,0,"87,497","463,980","19,981",0,0,"105,904","693,606","22,475",0,0,"1,126","3,920",0,0,232,0,0,"567,863"
Nushagak,1990,0,"108,080","588,590","113,335",0,0,"37,828","292,042","8,433",0,0,"13,239","21,791","5,910",0,0,0,0,"752,513"
Nushagak,1991,0,"13,534","138,116","4,627",0,401,"124,515","1,073,215","124,084",0,189,"2,430","10,371",0,0,0,0,0,"544,748"
Nushagak,1992,0,"102,933","340,638","1,047",0,0,"130,535","567,660","56,242",0,0,"9,027","4,493",0,0,0,0,0,"768,816"
Nushagak,1993,0,"41,501","49,450",0,0,0,"48,386","828,615","102,422",0,0,773,"3,132",0,0,0,0,0,"790,927"
Nushagak,1994,0,"1,504","28,616",0,0,207,"70,182","277,738","7,774",0,0,"5,625","34,269",0,0,0,0,0,"563,334"
Nushagak,1995,0,"2,076",0,0,0,563,"62,891","925,449","186,962",0,0,"13,338","7,199",0,0,0,0,0,"311,136"
Nushagak,1996,0,0,0,0,0,0,"363,788","1,857,241","99,273",0,0,"4,811","10,398",0,0,0,0,0,"557,057"
Nushagak,1997,0,0,0,0,0,0,"37,572","423,105","27,112","3,142",0,"4,075","49,296",0,0,0,0,0,"412,591"
Nushagak,1998,0,0,0,0,0,0,"154,934","2,237,869","207,963",0,0,"7,352","57,381",0,0,0,0,0,"507,532"
Nushagak,1999,0,0,0,0,0,0,"88,031","1,540,416","77,948",0,0,"13,098","34,236",0,0,0,0,0,"344,972"
Nushagak,2000,0,0,0,0,0,0,"240,487","3,299,220","374,845","1,084",0,"5,167","13,640","4,215",0,0,0,0,"446,286"
Nushagak,2001,0,0,0,"6,241",0,0,"256,405","2,113,325","257,535",363,0,"4,763","24,210",0,0,0,0,0,"897,112"
Nushagak,2002,0,0,"31,275",0,0,0,"179,949","1,763,508","68,340",0,0,"30,293","9,871",0,0,0,0,0,"349,155"
Nushagak,2003,0,"7,788",0,"18,961",0,0,"388,618","1,543,092","216,439",0,0,0,"22,260",0,0,0,0,0,"642,093"
Nushagak,2004,0,0,"66,769",0,0,0,"194,650","1,474,124","79,378",0,0,"5,760","15,494",0,0,0,0,0,"543,872"
Nushagak,2005,0,"5,027",0,"9,543",0,"2,409","359,163","975,338","37,100",0,0,"8,748","20,913",0,0,0,0,0,"1,106,703"
Nushagak,2006,0,0,"7,279","1,441",0,0,"104,740","1,017,214","94,244",0,0,"5,282","7,393",0,0,0,0,0,"548,410"
Nushagak,2007,0,"4,696","53,636","9,825",0,"1,034","30,883","750,618","54,933",0,0,0,"6,510",0,0,0,0,0,"518,041"
Nushagak,2008,0,0,"10,879",0,0,"1,273","163,625","1,834,715","142,272",0,0,"4,819","12,286",0,0,0,0,0,"492,546"
Nushagak,2009,0,998,"11,309","3,410",0,627,"97,922","1,140,500","25,691",0,0,"4,715",0,0,0,0,0,0,"484,149"
Nushagak,2010,0,0,"4,535",0,0,0,"203,130","2,223,040","16,030",0,0,"2,101","3,717",0,0,0,0,0,"468,696"
Nushagak,2011,0,0,"18,244",0,0,0,"206,784","2,060,682","103,138",0,0,"3,339","36,731",0,0,0,0,0,"428,191"
Nushagak,2012,0,0,9,0,0,0,"486,258","4,407,860","70,631",0,0,"52,482","97,089",0,0,0,0,0,"432,438"
Nushagak,2013,0,0,0,0,0,"5,632","3,586,571","8,286,002","38,718",0,0,"13,702","59,617",0,0,0,0,0,"894,148"
Nushagak,2014,0,0,0,0,0,"12,588","1,124,541","3,630,434","23,053",0,0,"65,787","13,477","9,405",0,0,0,0,"618,477"
Nushagak,2015,0,0,0,0,0,"10,214","504,880","1,871,660","38,872",0,31,"9,783","34,036",0,0,0,0,0,"796,684"
Nushagak,2016,0,0,0,0,0,"7,129","1,701,542","6,222,454","111,583",0,0,"179,595","95,550","3,552",0,0,0,0,"680,512"
Nushagak,2017,0,0,0,0,0,"6,002","8,584,679","14,133,241","112,637",0,0,"368,211","309,618","4,226",0,0,0,0,"2,852,308"
Nushagak,2018,0,0,"1,698",0,0,"4,749","1,682,846","4,659,528","96,683",0,0,"49,524","43,136",0,0,0,0,NA,"1,247,460"
Nushagak,2019,0,0,0,0,0,"2,792","296,968","1,037,047","13,635",NA,"1,311","46,395","70,368",NA,0,0,NA,NA,"709,431"
Igushik,1963,0,0,292,0,0,0,"196,558","137,346",0,0,0,"22,418","11,591",0,0,0,0,0,"92,184"
Igushik,1964,0,105,507,0,0,0,"124,313","325,005",0,0,261,"103,991","28,877",0,0,0,0,0,"128,532"
Igushik,1965,0,0,0,0,0,299,"319,406","270,050",0,0,0,"168,321","52,842",0,0,0,0,0,"180,840"
Igushik,1966,0,0,0,0,0,0,"54,401","232,637",122,0,0,"5,392","8,482",0,0,0,61,0,"206,360"
Igushik,1967,0,356,430,0,0,0,"43,479","59,861",59,0,0,"10,884","10,676",0,0,0,0,0,"281,772"
Igushik,1968,0,452,167,31,0,0,"48,450","101,707",888,0,0,513,"6,715",0,0,0,0,0,"194,508"
Igushik,1969,0,0,88,0,0,0,830,"107,254","1,387",0,0,"278,332","88,831",0,0,0,0,0,"512,328"
Igushik,1970,0,0,321,0,0,0,"36,788","144,568",0,0,299,"62,987","42,459",12,0,0,0,0,"370,920"
Igushik,1971,0,0,"1,291",0,0,0,"58,279","131,521",197,0,0,"39,333","28,794",0,0,0,0,0,"210,960"
Igushik,1972,0,93,913,61,0,0,"93,771","117,097","4,097",0,0,"5,306","10,712",0,0,0,0,0,"60,018"
Igushik,1973,0,0,"1,279",866,0,0,"17,241","399,007",0,0,0,"14,681","18,927",0,0,0,0,0,"59,508"
Igushik,1974,0,49,"1,356",0,0,0,"412,983","589,285","1,192",0,"1,370","240,733","20,162",0,0,0,0,0,"358,752"
Igushik,1975,0,134,0,0,0,0,"543,521","1,835,022","1,199",0,0,"119,242","311,785",0,0,0,0,0,"241,086"
Igushik,1976,0,0,0,0,0,0,"412,828","741,008","8,897",0,"4,261","106,555","80,921",196,0,0,0,0,"186,120"
Igushik,1977,0,0,"2,917",0,0,773,"174,667","585,308","46,621",0,0,"5,600","14,540",0,0,0,0,0,"95,970"
Igushik,1978,0,0,0,0,0,0,"36,011","368,460",73,0,0,"146,031","11,700",0,0,0,0,0,"536,154"
Igushik,1979,0,0,196,0,0,0,"611,312","263,565",0,0,0,"10,184","11,078",0,0,140,0,0,"859,560"
Igushik,1980,0,0,0,0,0,0,"14,270","353,924",0,0,0,"34,537","41,072",0,0,0,0,0,"1,987,530"
Igushik,1981,0,0,0,0,0,0,"243,467","502,783","51,416",0,0,"6,742","34,236",0,0,0,0,0,"591,144"
Igushik,1982,0,0,"6,544",0,0,0,"50,848","272,741","1,045",0,0,"7,067","8,363",0,0,0,0,0,"423,768"
Igushik,1983,0,"1,151",0,27,0,0,"105,984","247,075","1,685",0,0,"6,211","28,971",0,0,0,0,0,"180,438"
Igushik,1984,0,0,232,0,0,0,"30,298","419,161","3,267",0,0,"52,282","16,033","1,680",0,0,0,0,"184,872"
Igushik,1985,0,0,"6,293",0,0,0,"395,498","639,188","5,889",0,0,"50,116","41,160",809,0,0,0,0,"212,454"
Igushik,1986,0,"2,705","8,615","2,213",0,0,"157,348","1,497,275","7,475",0,0,"9,445","15,520",0,0,0,0,0,"307,728"
Igushik,1987,0,"1,607","12,589",0,0,0,"75,588","338,281","5,679",0,0,"2,145","9,626",0,0,0,0,0,"169,236"
Igushik,1988,0,0,0,91,0,0,"105,973","479,542","1,659",0,0,"5,734","21,898",0,0,0,0,0,"170,454"
Igushik,1989,0,145,"2,991",0,0,0,"213,200","693,503","5,198",0,0,"48,454","28,293",0,0,0,0,0,"461,610"
Igushik,1990,0,46,"3,116",0,0,166,"138,198","883,941","2,186",0,0,"95,135","106,710",0,0,0,0,0,"365,802"
Igushik,1991,0,0,905,0,0,0,"170,953","798,731","2,464",0,0,"2,065","8,821",0,0,0,0,0,"756,126"
Igushik,1992,0,0,"2,985",0,0,0,"30,018","91,714",323,0,0,"5,335","9,187",0,0,0,0,0,"304,920"
Igushik,1993,0,0,0,0,0,0,"100,426","239,151",0,0,0,"13,737","4,862",0,0,0,0,0,"405,564"
Igushik,1994,0,0,0,0,0,0,"163,637","435,419","1,001",0,0,"42,976","16,920",0,0,0,0,0,"445,920"
Igushik,1995,0,0,0,0,0,0,"376,062","881,256","5,961",0,0,"6,531","8,446",0,0,0,0,0,"473,382"
Igushik,1996,0,0,0,0,0,0,"77,032","800,393","2,787",0,0,807,"5,344",63,0,0,0,0,"400,746"
Igushik,1997,0,0,"1,199",0,0,0,"1,927","51,668","1,857",0,0,"9,522","33,171",0,0,0,0,0,"127,704"
Igushik,1998,0,0,0,0,0,0,"130,362","393,266","2,298",0,0,"2,907","7,521",0,0,0,0,0,"215,904"
Igushik,1999,0,0,0,0,0,0,"60,852","146,841",0,0,67,"58,393","96,336",0,0,0,0,0,"445,536"
Igushik,2000,0,0,0,0,0,0,"53,303","660,546","3,391",0,0,"12,377","38,168",0,0,0,0,0,"413,316"
Igushik,2001,0,0,0,392,0,0,"31,827","442,820","2,903",0,0,"7,802","4,360",0,0,0,0,0,"409,596"
Igushik,2002,0,0,0,0,0,0,"235,172","202,313","5,340",0,0,"40,568","11,811",0,0,0,0,0,"123,156"
Igushik,2003,0,0,0,0,0,0,"772,530","1,273,848",756,0,0,"2,017","38,927",0,0,0,0,0,"194,088"
Igushik,2004,0,0,0,0,0,0,"596,356","1,202,309","1,106",0,0,"16,999","18,650",0,0,0,0,0,"109,650"
Igushik,2005,0,0,0,0,0,0,"326,356","1,169,822","2,298",0,0,"28,674","51,683",0,574,431,0,0,"365,712"
Igushik,2006,0,0,"1,066",0,0,0,"187,979","782,303","2,196",0,0,"18,501","13,221",0,0,0,0,0,"305,268"
Igushik,2007,0,0,0,0,0,0,"160,642","422,953",970,0,0,"16,133","7,951",333,0,0,0,0,"415,452"
Igushik,2008,0,0,0,0,0,0,"52,687","513,178","2,844",0,0,"38,405","56,732",0,0,0,0,0,"1,054,704"
Igushik,2009,0,0,0,0,0,0,"132,117","752,041",0,0,0,"56,134","1,805",0,0,0,0,0,"514,188"
Igushik,2010,0,0,0,0,0,0,"567,823","1,132,808",0,0,0,500,"13,439",0,0,0,0,0,"518,040"
Igushik,2011,0,811,0,0,0,0,"507,823","1,460,188","2,027",0,0,"11,165","3,088",0,0,0,0,0,"421,380"
Igushik,2012,0,389,"1,431",0,0,0,"364,112","312,468","3,629",0,0,"4,050",0,0,0,0,0,0,"193,326"
Igushik,2013,0,0,0,0,0,0,"906,913","1,180,877","1,039",0,0,678,"3,254",0,0,0,0,0,"387,036"
Igushik,2014,0,0,0,0,0,"1,766","734,904","1,115,187",2,0,0,"5,345",0,0,0,0,0,0,"340,590"
Igushik,2015,0,0,0,0,0,0,"233,249","647,133","6,322",0,1,"8,177","59,067",0,0,0,0,0,"651,172"
Igushik,2016,0,0,0,0,0,851,"555,165","931,969","2,198",0,0,"11,615","8,704",0,0,0,0,0,"469,230"
Igushik,2017,0,0,0,0,0,"2,073","1,014,244","2,313,279","7,046",0,0,"4,500","22,300",0,0,0,0,0,"578,700"
Igushik,2018,0,0,0,0,0,0,"666,596","1,022,062","1,484",0,0,"24,608","10,863",0,0,0,0,NA,"770,772"
Igushik,2019,0,0,0,0,0,671,"303,653","393,686","8,351",NA,0,"31,491","47,881",NA,0,0,NA,NA,"256,074"
Wood,1963,0,0,0,0,0,0,"591,145","947,041",0,0,659,"53,835","39,341",814,0,0,0,0,"721,404"
