stock_broodyr_age,production_stock_name,production_stock_code,broodyr,returnyr,age,total_broodyr_spawners,total_broodyr_EFS,total_broodyr_age1_smolt,total_broodyr_age2_smolt,total_broodyr_fry_estimate,num_recruits,hatchery_supplementation,active_spawning_channel,major_spawn_events,run_size_type,age_comp_method,stock_ID_quality,big_bar_flag,exclude_SR_modelling_spawners,exclude_SR_modelling_recruits
Portage_1959_32,Portage,12,1959,1962,32,572,286,NA,NA,NA,134,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1959_41,Portage,12,1959,1963,41,572,286,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1959_42,Portage,12,1959,1963,42,572,286,NA,NA,NA,5431,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1959_43,Portage,12,1959,1963,43,572,286,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1959_51,Portage,12,1959,1964,51,572,286,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Portage_1959_52,Portage,12,1959,1964,52,572,286,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Portage_1959_53,Portage,12,1959,1964,53,572,286,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Portage_1959_62,Portage,12,1959,1965,62,572,286,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1959_63,Portage,12,1959,1965,63,572,286,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1959_64,Portage,12,1959,1965,64,572,286,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1959_72,Portage,12,1959,1966,72,572,286,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1960_21,Portage,12,1960,1962,21,0,NA,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1960_31,Portage,12,1960,1963,31,0,NA,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1960_32,Portage,12,1960,1963,32,0,NA,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1960_41,Portage,12,1960,1964,41,0,NA,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Portage_1960_42,Portage,12,1960,1964,42,0,NA,NA,NA,NA,21,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Portage_1960_43,Portage,12,1960,1964,43,0,NA,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Portage_1960_51,Portage,12,1960,1965,51,0,NA,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1960_52,Portage,12,1960,1965,52,0,NA,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1960_53,Portage,12,1960,1965,53,0,NA,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1960_62,Portage,12,1960,1966,62,0,NA,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1960_63,Portage,12,1960,1966,63,0,NA,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1960_64,Portage,12,1960,1966,64,0,NA,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1960_72,Portage,12,1960,1967,72,0,NA,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1961_21,Portage,12,1961,1963,21,527,12,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1961_31,Portage,12,1961,1964,31,527,12,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Portage_1961_32,Portage,12,1961,1964,32,527,12,NA,NA,NA,2,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Portage_1961_41,Portage,12,1961,1965,41,527,12,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1961_42,Portage,12,1961,1965,42,527,12,NA,NA,NA,2721,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1961_43,Portage,12,1961,1965,43,527,12,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1961_51,Portage,12,1961,1966,51,527,12,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1961_52,Portage,12,1961,1966,52,527,12,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1961_53,Portage,12,1961,1966,53,527,12,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1961_62,Portage,12,1961,1967,62,527,12,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1961_63,Portage,12,1961,1967,63,527,12,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1961_64,Portage,12,1961,1967,64,527,12,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1961_72,Portage,12,1961,1968,72,527,12,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1962_21,Portage,12,1962,1964,21,12034,6326,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Portage_1962_31,Portage,12,1962,1965,31,12034,6326,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1962_32,Portage,12,1962,1965,32,12034,6326,NA,NA,NA,1878,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1962_41,Portage,12,1962,1966,41,12034,6326,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1962_42,Portage,12,1962,1966,42,12034,6326,NA,NA,NA,70118,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1962_43,Portage,12,1962,1966,43,12034,6326,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1962_51,Portage,12,1962,1967,51,12034,6326,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1962_52,Portage,12,1962,1967,52,12034,6326,NA,NA,NA,184,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1962_53,Portage,12,1962,1967,53,12034,6326,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1962_62,Portage,12,1962,1968,62,12034,6326,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1962_63,Portage,12,1962,1968,63,12034,6326,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1962_64,Portage,12,1962,1968,64,12034,6326,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1962_72,Portage,12,1962,1969,72,12034,6326,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1963_21,Portage,12,1963,1965,21,2011,1116,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1963_31,Portage,12,1963,1966,31,2011,1116,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1963_32,Portage,12,1963,1966,32,2011,1116,NA,NA,NA,2207,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1963_41,Portage,12,1963,1967,41,2011,1116,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1963_42,Portage,12,1963,1967,42,2011,1116,NA,NA,NA,56214,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1963_43,Portage,12,1963,1967,43,2011,1116,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1963_51,Portage,12,1963,1968,51,2011,1116,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1963_52,Portage,12,1963,1968,52,2011,1116,NA,NA,NA,16,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1963_53,Portage,12,1963,1968,53,2011,1116,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1963_62,Portage,12,1963,1969,62,2011,1116,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1963_63,Portage,12,1963,1969,63,2011,1116,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1963_64,Portage,12,1963,1969,64,2011,1116,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1963_72,Portage,12,1963,1970,72,2011,1116,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1964_21,Portage,12,1964,1966,21,9,5,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1964_31,Portage,12,1964,1967,31,9,5,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1964_32,Portage,12,1964,1967,32,9,5,NA,NA,NA,42,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1964_41,Portage,12,1964,1968,41,9,5,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1964_42,Portage,12,1964,1968,42,9,5,NA,NA,NA,571,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1964_43,Portage,12,1964,1968,43,9,5,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1964_51,Portage,12,1964,1969,51,9,5,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1964_52,Portage,12,1964,1969,52,9,5,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1964_53,Portage,12,1964,1969,53,9,5,NA,NA,NA,11,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1964_62,Portage,12,1964,1970,62,9,5,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1964_63,Portage,12,1964,1970,63,9,5,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1964_64,Portage,12,1964,1970,64,9,5,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1964_72,Portage,12,1964,1971,72,9,5,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1965_21,Portage,12,1965,1967,21,2108,589,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1965_31,Portage,12,1965,1968,31,2108,589,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1965_32,Portage,12,1965,1968,32,2108,589,NA,NA,NA,155,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1965_41,Portage,12,1965,1969,41,2108,589,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1965_42,Portage,12,1965,1969,42,2108,589,NA,NA,NA,3308,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1965_43,Portage,12,1965,1969,43,2108,589,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1965_51,Portage,12,1965,1970,51,2108,589,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1965_52,Portage,12,1965,1970,52,2108,589,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1965_53,Portage,12,1965,1970,53,2108,589,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1965_62,Portage,12,1965,1971,62,2108,589,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1965_63,Portage,12,1965,1971,63,2108,589,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1965_64,Portage,12,1965,1971,64,2108,589,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1965_72,Portage,12,1965,1972,72,2108,589,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1966_21,Portage,12,1966,1968,21,31844,15201,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1966_31,Portage,12,1966,1969,31,31844,15201,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1966_32,Portage,12,1966,1969,32,31844,15201,NA,NA,NA,332,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1966_41,Portage,12,1966,1970,41,31844,15201,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1966_42,Portage,12,1966,1970,42,31844,15201,NA,NA,NA,30704,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1966_43,Portage,12,1966,1970,43,31844,15201,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1966_51,Portage,12,1966,1971,51,31844,15201,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1966_52,Portage,12,1966,1971,52,31844,15201,NA,NA,NA,303,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1966_53,Portage,12,1966,1971,53,31844,15201,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1966_62,Portage,12,1966,1972,62,31844,15201,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1966_63,Portage,12,1966,1972,63,31844,15201,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1966_64,Portage,12,1966,1972,64,31844,15201,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1966_72,Portage,12,1966,1973,72,31844,15201,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1967_21,Portage,12,1967,1969,21,4048,1983,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1967_31,Portage,12,1967,1970,31,4048,1983,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1967_32,Portage,12,1967,1970,32,4048,1983,NA,NA,NA,167,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1967_41,Portage,12,1967,1971,41,4048,1983,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1967_42,Portage,12,1967,1971,42,4048,1983,NA,NA,NA,4005,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1967_43,Portage,12,1967,1971,43,4048,1983,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1967_51,Portage,12,1967,1972,51,4048,1983,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1967_52,Portage,12,1967,1972,52,4048,1983,NA,NA,NA,114,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1967_53,Portage,12,1967,1972,53,4048,1983,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1967_62,Portage,12,1967,1973,62,4048,1983,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1967_63,Portage,12,1967,1973,63,4048,1983,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1967_64,Portage,12,1967,1973,64,4048,1983,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1967_72,Portage,12,1967,1974,72,4048,1983,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1968_21,Portage,12,1968,1970,21,173,50,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1968_31,Portage,12,1968,1971,31,173,50,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1968_32,Portage,12,1968,1971,32,173,50,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1968_41,Portage,12,1968,1972,41,173,50,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1968_42,Portage,12,1968,1972,42,173,50,NA,NA,NA,1046,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1968_43,Portage,12,1968,1972,43,173,50,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1968_51,Portage,12,1968,1973,51,173,50,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1968_52,Portage,12,1968,1973,52,173,50,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1968_53,Portage,12,1968,1973,53,173,50,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1968_62,Portage,12,1968,1974,62,173,50,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1968_63,Portage,12,1968,1974,63,173,50,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1968_64,Portage,12,1968,1974,64,173,50,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1968_72,Portage,12,1968,1975,72,173,50,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Portage_1969_21,Portage,12,1969,1971,21,1040,491,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1969_31,Portage,12,1969,1972,31,1040,491,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1969_32,Portage,12,1969,1972,32,1040,491,NA,NA,NA,3839,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1969_41,Portage,12,1969,1973,41,1040,491,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1969_42,Portage,12,1969,1973,42,1040,491,NA,NA,NA,30743,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1969_43,Portage,12,1969,1973,43,1040,491,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1969_51,Portage,12,1969,1974,51,1040,491,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1969_52,Portage,12,1969,1974,52,1040,491,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1969_53,Portage,12,1969,1974,53,1040,491,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1969_62,Portage,12,1969,1975,62,1040,491,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Portage_1969_63,Portage,12,1969,1975,63,1040,491,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Portage_1969_64,Portage,12,1969,1975,64,1040,491,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Portage_1969_72,Portage,12,1969,1976,72,1040,491,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1970_21,Portage,12,1970,1972,21,3901,2139,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1970_31,Portage,12,1970,1973,31,3901,2139,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1970_32,Portage,12,1970,1973,32,3901,2139,NA,NA,NA,1317,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1970_41,Portage,12,1970,1974,41,3901,2139,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1970_42,Portage,12,1970,1974,42,3901,2139,NA,NA,NA,56751,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1970_43,Portage,12,1970,1974,43,3901,2139,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1970_51,Portage,12,1970,1975,51,3901,2139,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Portage_1970_52,Portage,12,1970,1975,52,3901,2139,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Portage_1970_53,Portage,12,1970,1975,53,3901,2139,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Portage_1970_62,Portage,12,1970,1976,62,3901,2139,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1970_63,Portage,12,1970,1976,63,3901,2139,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1970_64,Portage,12,1970,1976,64,3901,2139,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1970_72,Portage,12,1970,1977,72,3901,2139,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1971_21,Portage,12,1971,1973,21,281,155,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1971_31,Portage,12,1971,1974,31,281,155,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1971_32,Portage,12,1971,1974,32,281,155,NA,NA,NA,2050,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1971_41,Portage,12,1971,1975,41,281,155,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Portage_1971_42,Portage,12,1971,1975,42,281,155,NA,NA,NA,15812,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Portage_1971_43,Portage,12,1971,1975,43,281,155,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Portage_1971_51,Portage,12,1971,1976,51,281,155,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1971_52,Portage,12,1971,1976,52,281,155,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1971_53,Portage,12,1971,1976,53,281,155,NA,NA,NA,181,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1971_62,Portage,12,1971,1977,62,281,155,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1971_63,Portage,12,1971,1977,63,281,155,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1971_64,Portage,12,1971,1977,64,281,155,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1971_72,Portage,12,1971,1978,72,281,155,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1972_21,Portage,12,1972,1974,21,1460,98,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1972_31,Portage,12,1972,1975,31,1460,98,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Portage_1972_32,Portage,12,1972,1975,32,1460,98,NA,NA,NA,2127,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Portage_1972_41,Portage,12,1972,1976,41,1460,98,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1972_42,Portage,12,1972,1976,42,1460,98,NA,NA,NA,13156,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1972_43,Portage,12,1972,1976,43,1460,98,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1972_51,Portage,12,1972,1977,51,1460,98,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1972_52,Portage,12,1972,1977,52,1460,98,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1972_53,Portage,12,1972,1977,53,1460,98,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1972_62,Portage,12,1972,1978,62,1460,98,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1972_63,Portage,12,1972,1978,63,1460,98,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1972_64,Portage,12,1972,1978,64,1460,98,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1972_72,Portage,12,1972,1979,72,1460,98,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1973_21,Portage,12,1973,1975,21,4272,1688,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Portage_1973_31,Portage,12,1973,1976,31,4272,1688,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1973_32,Portage,12,1973,1976,32,4272,1688,NA,NA,NA,10591,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1973_41,Portage,12,1973,1977,41,4272,1688,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1973_42,Portage,12,1973,1977,42,4272,1688,NA,NA,NA,80696,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1973_43,Portage,12,1973,1977,43,4272,1688,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1973_51,Portage,12,1973,1978,51,4272,1688,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1973_52,Portage,12,1973,1978,52,4272,1688,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1973_53,Portage,12,1973,1978,53,4272,1688,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1973_62,Portage,12,1973,1979,62,4272,1688,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1973_63,Portage,12,1973,1979,63,4272,1688,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1973_64,Portage,12,1973,1979,64,4272,1688,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1973_72,Portage,12,1973,1980,72,4272,1688,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1974_21,Portage,12,1974,1976,21,8986,4843,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1974_31,Portage,12,1974,1977,31,8986,4843,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1974_32,Portage,12,1974,1977,32,8986,4843,NA,NA,NA,1645,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1974_41,Portage,12,1974,1978,41,8986,4843,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1974_42,Portage,12,1974,1978,42,8986,4843,NA,NA,NA,40703,NA,NA,NA,historical,NA,2,NA,Include,Include
Portage_1974_43,Portage,12,1974,1978,43,8986,4843,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
